"id","a00","a01","a02","a03","a04","a05","a06","a07","a08","a09","a10","a11","a12","a13","a14","a15","a16","a17"
"8567-61",584.0,58.6,13.797844,-4.088594,-24.77892,9.181307,-13.876373,-1.541302,-2.007463,15.455476,-11.994306,2.55438,3.0,4.082848,6.0,679.0,57.464861,-4.371055
"6826-9",481.0,75.0,13.745619,-14.774311,29.383018,18.786008,-0.776911,-1.341033,-8.65103,-15.106962,-10.007053,-6.383499,5.0,-5.943348,5.0,438.0,-17.139478,-7.692107
"1357-57",634.0,29.14,12.903156,-19.388943,-19.954797,4.645046,-24.339317,-0.907086,11.502398,-18.989296,-9.518756,6.618404,5.0,1.609898,6.0,700.0,-1.855739,5.487892
"3942-43",460.0,-19.47,14.034603,-10.082005,97.915032,-23.662817,-34.346659,-1.162281,16.025584,-4.664343,-13.312928,-13.848572,5.0,-4.826195,3.0,796.0,-41.206658,-4.756517
"4082-83",578.0,19.53,12.972824,-7.138456,-2.956541,32.839318,4.643716,-1.979494,0.07205,-20.474423,-7.718741,2.606992,4.0,-17.709596,8.0,1140.0,25.586704,-13.044067
"2465-02",575.0,14.89,12.777332,-16.09748,22.300055,30.461976,-23.339105,-1.740652,-9.925808,-10.685432,-20.607697,5.223556,4.0,-17.685946,6.0,526.0,-18.356675,-0.433223
"8315-24",576.0,30.84,14.153289,-12.991504,5.242664,-36.223103,-10.945959,-1.621778,-17.724418,-3.367847,-14.372434,8.86389,4.0,-0.238495,6.0,812.0,35.605129,0.53754
"4645-43",583.0,-83.8,14.345248,-12.538641,-17.560381,4.930464,-23.266021,-1.113571,19.294115,-12.506578,-6.04318,-9.354201,4.0,-0.229089,5.0,834.0,-35.260083,-16.170767
"8963-1",859.0,131.29,12.813733,-19.212632,-30.038148,16.816173,8.219139,-0.993088,18.885383,-13.264923,-6.666022,-6.334872,6.0,-9.446386,5.0,715.0,10.484262,2.867258
"1973-95",469.0,52.96,13.261533,1.136496,10.614776,-0.338774,-25.778939,-1.812404,0.052267,7.743926,-16.124193,-1.390042,5.0,-10.914394,6.0,450.0,-23.54836,5.050033
"5619-90",530.0,63.3,14.101165,-13.057362,21.44889,44.386841,6.573995,-1.671043,-14.128209,-25.212605,-12.161123,-16.387828,4.0,-0.104291,5.0,877.0,-32.889634,-14.886477
"5349-17",632.0,11.19,14.650873,-19.52516,3.502962,5.096652,-9.281854,-1.050559,50.889816,6.483733,-8.281306,-5.205628,5.0,-20.616381,6.0,598.0,-24.388111,-9.869425
"2197-7",569.0,-33.79,13.480815,-7.008143,25.462161,8.387365,-13.380844,-1.825391,14.185049,-18.439378,-12.794595,-5.152391,4.0,1.519697,6.0,654.0,16.5021,-11.550974
"6566-66",532.0,69.26,13.31453,-9.933299,-23.45916,-3.730516,-7.952028,-1.896969,23.373223,-11.190107,-11.687991,-25.193016,3.0,-9.180754,5.0,609.0,-39.412125,-3.211565
"1972-31",429.0,-29.8,14.203118,-21.541327,10.69364,13.799994,26.096689,-1.372176,-11.198159,-22.12503,-8.215853,-10.183549,5.0,-8.954112,8.0,984.0,20.358854,-5.382636
"5244-21",421.0,-13.57,14.851938,-8.903004,-19.732192,-6.120986,-0.026014,-1.246989,15.918137,-34.145843,-10.743171,-13.891681,6.0,-8.897527,4.0,846.0,16.391528,8.046073
"1336-39",766.0,120.12,14.194034,-11.048729,-15.198534,18.890384,-14.194417,-1.065057,"",-1.358223,-10.454065,-11.363095,5.0,-8.821382,6.0,899.0,-13.15734,-13.143167
"2632-44",878.0,24.8,13.813608,-14.433064,37.348647,1.088601,-20.213553,-1.445471,20.971924,-0.239233,-11.888792,-11.313152,3.0,-0.575446,6.0,482.0,0.956375,-5.658992
"4353-50",626.0,-52.16,14.036155,-24.05717,-21.711861,-10.70023,-10.833976,-1.302828,9.264748,-11.443543,-5.226509,6.528799,4.0,-6.129461,6.0,613.0,-12.710115,1.618031
"2872-75",636.0,-47.64,14.102535,-1.130449,15.827713,-17.999524,5.685484,-1.511476,10.932899,-9.786684,-12.052513,-21.065588,5.0,-23.857274,7.0,876.0,-43.129218,-5.063231
"3029-26",498.0,12.1,13.109877,-14.703848,-10.318564,"",-7.989636,-1.413647,-25.740454,-13.928578,-16.725814,-6.469652,4.0,-8.559354,5.0,666.0,-0.484014,0.142344
"2523-41",735.0,-33.11,13.37175,-15.993136,-6.390389,47.890994,-32.038168,-1.243447,2.593391,10.535155,-18.425216,-10.051456,4.0,-12.482632,6.0,716.0,-7.382925,-3.811198
"5953-8",632.0,43.64,12.56228,-9.725458,-11.16703,-60.585188,3.017718,-1.62904,26.956835,-12.63764,-11.312105,-7.580229,4.0,-13.001661,6.0,917.0,-22.676354,-7.630267
"8223-55",552.0,-52.57,13.597496,-14.994011,-0.198232,"",-38.156964,-1.582258,-18.209358,-31.002053,-12.103754,-6.814505,4.0,-13.845565,8.0,500.0,-36.058281,-2.667029
"9156-62",452.0,-2.59,13.404479,-12.165091,-1.770063,14.548789,5.092879,-1.623163,3.803699,-25.050014,-11.370292,-12.361368,6.0,-11.528605,6.0,818.0,-33.25206,-6.859567
"7452-12",517.0,-9.9,14.055389,"",-28.686841,17.417422,-26.871811,-1.289184,2.245836,-1.059814,-12.359294,-6.037402,4.0,-6.755709,7.0,632.0,6.260471,-7.16334
"9843-02",398.0,12.58,14.329897,-23.05456,-26.153332,11.801652,-30.639262,-1.522972,-28.177926,-19.650978,-6.372515,6.773405,4.0,-11.461755,5.0,418.0,-25.797338,-5.745716
"5711-11",730.0,-11.2,13.982137,-0.598111,-11.467929,4.892861,-11.884407,-1.342556,29.26223,9.219324,-10.731811,0.622198,6.0,-12.220778,6.0,763.0,-65.774784,-13.582578
"6103-28",473.0,-26.6,14.002475,-14.457237,7.947192,-24.044236,-8.556086,-1.473581,2.518857,-6.598905,-13.010405,-10.797522,4.0,-6.556622,5.0,785.0,-19.899061,3.528263
"6873-14",496.0,-14.22,14.097747,-3.724144,2.69265,24.780516,-5.365667,-1.265123,-9.066544,-14.752988,-14.762594,2.526541,5.0,-11.818913,6.0,671.0,26.396095,-0.217138
"6229-54",579.0,2.68,13.888024,-16.089063,-9.333295,39.858996,-28.335406,-1.610961,17.65154,0.660473,-9.851598,-29.43358,4.0,-9.497927,6.0,853.0,-14.225278,-0.711093
"7492-99",431.0,-54.87,13.589435,-0.837381,-8.823578,-22.238415,-15.032398,-1.499507,8.118693,-37.537101,-12.394601,0.952747,4.0,-1.110789,5.0,907.0,-9.995256,0.631772
"5384-61",514.0,-42.68,13.544315,-10.915492,5.167713,2.608942,-2.521197,-1.766669,22.4806,-10.636108,-10.632207,6.099293,5.0,-13.452176,6.0,816.0,-37.534803,-6.782523
"3363-99",666.0,87.28,13.76929,-22.725824,-25.45792,70.046605,20.808923,-1.358131,16.474701,-16.040188,-4.415204,-10.524676,4.0,-0.313314,6.0,630.0,35.716755,-3.387908
"7606-28",617.0,42.61,13.660487,-11.700931,5.432326,18.625062,-16.216702,-1.820771,3.156794,-2.441231,-9.810496,14.238077,5.0,-17.144273,5.0,648.0,17.763479,-13.442537
"1616-62",740.0,108.23,13.872324,-18.319661,-36.680162,32.807569,14.721189,-0.818995,"",1.959131,-9.036511,-6.610291,4.0,-6.684327,7.0,869.0,9.346845,-4.103618
"7850-53",655.0,1.17,14.133024,-10.041357,-35.770088,-0.310896,"",-0.747072,-9.132874,-15.209564,-9.355372,4.710189,3.0,-16.00229,7.0,451.0,-0.764918,1.280764
"9944-01",446.0,-59.63,13.936473,-10.900825,27.742491,-24.211364,-13.54624,-1.491365,-24.632131,-0.424163,-15.737779,-4.481926,3.0,1.73303,7.0,1043.0,17.49101,-5.848153
"4713-66",606.0,17.65,12.952901,9.723177,10.306889,37.929097,6.704448,-1.438624,17.611185,-4.946562,-9.191166,12.002651,3.0,-1.813808,6.0,847.0,-26.277063,-3.245674
"8538-40",723.0,-57.03,13.077859,-0.398454,-3.40559,16.068146,-8.321742,-1.759856,1.005321,-35.292195,-11.031482,17.295065,5.0,-2.548474,5.0,762.0,4.806728,-13.370903
"5279-22",437.0,-20.88,13.554712,10.538584,-11.841121,14.257384,-6.844129,-1.17224,-18.096644,-16.65226,-15.842028,1.322587,5.0,-5.901689,5.0,884.0,-33.322786,-7.1423
"8873-33",505.0,-43.32,13.809642,-4.666881,27.682508,3.090803,-11.832642,-1.384755,20.435284,1.973133,-8.755279,14.706119,5.0,-18.790357,6.0,696.0,-43.118392,-9.614736
"1821-24",563.0,14.61,13.365146,4.662529,23.280684,28.681375,-11.401584,-1.553924,2.759524,1.218259,-9.360672,-4.241616,3.0,-11.31291,7.0,691.0,-15.741859,0.004859
"3299-0",276.0,-55.8,15.801037,-16.313837,-19.205897,31.279589,-8.762814,-1.21902,22.868651,-0.411356,-14.719875,2.821654,4.0,-7.615183,7.0,1015.0,11.871048,6.777373
"1795-91",833.0,23.57,13.372776,-16.024753,-12.631311,61.523476,-19.765847,-1.346306,1.632832,11.36401,-5.267265,-10.909812,6.0,-11.843917,5.0,672.0,-31.949892,-1.388763
"7488-17",420.0,-54.51,14.668629,-4.051184,18.478509,21.778427,-28.969447,-1.185322,2.731621,2.583961,-14.117213,-8.071462,4.0,-7.376402,4.0,601.0,-26.390808,2.300865
"4245-40",706.0,32.69,13.714402,-13.08515,11.301932,-0.036752,"",-1.752522,26.064682,-3.033913,-8.124151,6.967438,5.0,-12.145445,5.0,795.0,-25.946521,-9.00973
"7522-52",741.0,25.66,13.78169,0.535632,12.036343,3.70344,-17.183398,-1.233097,6.749962,-7.406422,-8.834602,1.899986,4.0,-6.537203,8.0,761.0,"",2.724064
"2211-76",482.0,8.93,14.02349,-9.561848,19.491892,-20.030824,-36.217598,-1.460693,-0.116417,-14.900223,-14.244056,2.226853,4.0,-3.792037,4.0,675.0,-38.338995,-4.169169
"7547-71",606.0,55.33,14.138433,-3.781422,-58.737545,-9.204522,-22.885442,-1.187597,-9.608625,-17.052193,-16.213964,-1.044134,4.0,-13.357314,6.0,565.0,17.227469,7.123197
"4096-32",674.0,-0.68,13.721379,-18.939058,3.113156,-15.328777,-23.119659,-1.727787,-12.748707,-15.241893,-11.192097,10.573841,4.0,-4.961914,4.0,775.0,-45.507187,-14.353725
"3834-30",455.0,-6.68,13.594297,-16.409234,-16.554114,-17.014785,-20.385738,-1.672814,0.286648,-18.082014,-8.581527,-8.922562,4.0,-10.892045,6.0,789.0,46.428085,-3.085529
"2560-73",764.0,72.96,14.564302,-6.984882,13.475905,45.10611,-11.772534,-1.41352,-5.54361,0.884354,-6.921932,-2.107265,3.0,-6.441673,6.0,1041.0,-4.906132,-6.399441
"3116-30",580.0,-26.71,14.230966,-7.814744,-7.748105,8.208535,-20.844917,-1.625489,7.10261,10.238323,-7.718733,1.976357,5.0,-8.127976,7.0,940.0,39.91361,-4.286781
"3102-46",519.0,10.43,13.753792,1.635572,-23.320319,-9.38182,-28.853809,-1.155645,-4.351743,-23.931961,-13.078639,-10.428841,4.0,-1.93758,6.0,746.0,43.519378,-3.618509
"2310-43",531.0,145.31,13.685879,6.001598,-11.771532,51.330306,-27.458188,-1.413418,-5.84429,-10.095167,-15.043649,-9.886739,3.0,-5.289403,5.0,777.0,-17.548117,-6.517653
"6048-51",666.0,74.43,13.859964,-15.31966,-18.275348,-10.045394,1.668794,-1.503306,8.419623,-7.689648,-14.853596,-0.531188,4.0,-2.368014,5.0,669.0,-10.707466,8.256428
"4613-9",388.0,-26.96,14.091831,-12.520024,-23.045206,17.512538,-3.981705,-1.78945,11.387437,-26.663654,-10.145433,-12.735726,3.0,-15.828979,5.0,818.0,6.460359,-5.106508
"3631-72",703.0,40.02,12.960259,-3.464445,-26.088599,35.673204,-9.469561,-0.85061,20.693949,11.150001,-10.183568,5.410428,5.0,-6.799007,6.0,671.0,-24.31949,2.626429
"7392-03",514.0,78.63,12.955857,-2.120926,-35.618965,-23.82073,-3.822891,-1.795795,-16.36551,2.554004,-16.382514,-9.442384,4.0,-5.065003,4.0,669.0,-39.085955,-2.688299
"1410-69",616.0,-10.79,14.247861,0.442583,-2.271109,-0.924442,-2.738319,-1.61839,28.439887,0.120822,-12.282887,-16.344774,4.0,-11.722822,7.0,546.0,44.187029,-5.415466
"4566-26",587.0,-50.74,13.83085,-11.780267,-29.672068,7.720068,-15.237615,-1.257156,17.553471,33.035985,-7.597078,-17.560063,4.0,-13.158418,5.0,690.0,-10.183781,8.274148
"1829-71",564.0,-10.42,13.82421,-9.66587,-39.60503,31.905971,-2.335389,-1.00588,5.912733,13.079577,-9.848317,-1.669669,4.0,-6.345226,6.0,885.0,42.967213,8.121506
"5349-68",765.0,41.64,13.901623,-8.489804,17.313167,-1.432823,-13.415102,-1.278647,37.255657,-15.662928,-14.10192,0.386569,5.0,-19.188472,5.0,347.0,-19.851309,1.735064
"9965-25",571.0,-66.91,13.351078,-4.803733,-36.903124,27.057694,-4.23546,-1.264774,-4.157921,-14.199581,-11.816155,-15.150281,3.0,-8.523548,6.0,698.0,-32.178063,-7.464934
"7200-82",477.0,21.54,13.282134,-7.126545,-20.773392,13.657412,-10.170902,-1.397633,-23.181707,-21.860307,-14.053515,8.134862,4.0,3.231227,7.0,838.0,69.431942,-4.308582
"3212-73",505.0,80.94,13.553585,-8.457585,-20.741187,-5.499234,-15.807311,-1.628119,-16.736706,-32.438044,-15.120668,-5.926021,5.0,-19.385453,6.0,616.0,-3.284944,-0.386197
"5831-25",528.0,27.46,14.071198,-1.290552,-40.441354,10.130518,-32.282652,-1.295044,11.280478,-6.059833,-14.87793,-0.13236,5.0,-4.855921,4.0,556.0,-5.418566,-2.040198
"7092-9",490.0,-57.7,13.017431,-11.49609,33.029877,16.159756,-23.263567,-1.759968,18.886808,3.95385,-9.267998,6.162024,4.0,-9.009367,5.0,609.0,33.42367,-7.967212
"6816-11",555.0,52.55,13.203482,-12.148418,14.294613,45.279918,-34.839609,-1.281687,-8.915672,2.308051,-14.582365,-4.586779,4.0,-6.009348,6.0,677.0,-24.067212,-10.938613
"1241-38",345.0,-34.12,13.772717,-6.999111,-22.114818,-35.081957,-25.123158,-1.492572,0.426129,-2.093309,-10.404234,8.986492,6.0,-2.920435,5.0,900.0,-32.409703,-12.431526
"7625-26",690.0,-28.42,13.64914,-6.680423,-0.299847,2.670557,13.799837,-0.981647,34.562224,-12.811224,-9.788697,1.50715,4.0,-15.08413,4.0,701.0,-24.666456,5.595195
"9140-02",546.0,-87.98,12.872628,1.138144,13.248119,8.627623,-23.745434,-1.433693,0.898412,11.498564,-16.140848,1.267914,4.0,-19.871452,6.0,637.0,-34.345019,4.288765
"3875-79",689.0,-26.71,14.268912,-9.262525,-9.053918,-13.059688,-7.175193,-0.522396,38.596208,-5.202721,-10.701876,3.000317,5.0,-14.584415,5.0,598.0,-37.385097,-3.903213
"5692-46",292.0,-141.55,14.933354,3.168266,26.654691,16.335271,-23.846291,-1.175746,22.751814,-13.018589,-9.329932,-1.449753,4.0,-7.84068,7.0,801.0,-32.207915,-10.424996
"3918-57",566.0,-34.56,13.91146,-7.869115,-31.011218,12.717957,5.635724,-0.939045,17.932083,7.992682,-10.246029,31.788692,4.0,-13.252551,4.0,931.0,-5.883971,-15.853907
"6969-24",773.0,-16.26,13.141388,5.115368,0.044499,35.229522,-17.561642,-1.744246,7.447437,0.547671,-16.898952,-14.425873,4.0,-10.952509,5.0,630.0,-8.963774,-9.411014
"3368-32",401.0,-22.46,13.230132,-25.778647,-2.790327,3.769426,-11.746032,-1.384171,13.208191,-1.348628,-13.842229,-6.461403,4.0,-17.835841,6.0,867.0,-60.331326,-0.983883
"4735-27",528.0,-91.66,14.816692,-15.05841,5.034123,12.38192,-37.343666,-1.183418,-24.967072,-3.023129,-10.675847,-5.347463,4.0,-1.77327,5.0,641.0,37.554031,-2.939333
"9421-0",449.0,-29.28,14.258448,-19.444863,52.677834,11.336823,-2.202947,-1.409857,-25.104409,-7.180196,-14.031016,3.000364,5.0,-7.69375,4.0,896.0,-11.641987,-3.198117
"7149-30",493.0,62.04,13.426182,-9.483988,2.458182,23.832838,-10.0768,-1.271056,20.66509,-23.274592,-10.715706,9.260987,6.0,-8.000995,5.0,794.0,-12.920104,-7.443223
"2923-46",805.0,-84.28,14.288831,-6.96905,-44.397917,-3.992296,-8.184024,-1.488224,-4.617839,-20.131472,-7.512009,12.687539,3.0,-4.730203,5.0,642.0,5.615728,-6.207161
"4574-48",541.0,-1.29,13.479024,-17.549359,-12.565127,-41.157953,-4.046675,-1.675646,-4.945928,-1.89326,-16.075124,-15.672859,4.0,-16.510863,6.0,771.0,23.660331,-7.999252
"8253-67",628.0,-1.15,13.503707,-11.598149,24.126153,36.426326,-5.322641,-1.203303,8.642224,-12.620999,-14.797323,-2.744252,4.0,-17.461642,6.0,566.0,-28.455197,1.546917
"5069-9",714.0,-25.54,13.809609,-16.312069,15.922903,-2.144441,-5.804243,-1.34323,34.647867,-15.114785,-8.664636,-8.129863,3.0,-10.661257,5.0,797.0,30.428702,-6.21512
"7365-49",623.0,-56.63,15.192064,-10.068858,-32.541698,8.595645,-20.963305,-1.67319,0.405218,-24.998126,-6.366921,-5.551587,6.0,-7.01656,3.0,674.0,-3.686047,-3.617641
"6887-57",411.0,44.68,13.953901,-9.529888,16.469682,15.262286,-37.640768,-1.453387,10.505042,-34.894794,-12.05876,-2.898608,3.0,-10.834914,5.0,786.0,-40.310776,-15.898204
"7089-8",500.0,-56.59,"",-0.357351,10.138293,35.723785,-6.421079,-1.596921,-4.879292,-23.998181,-12.250157,-0.029473,5.0,-4.986268,5.0,866.0,-10.391108,-12.725611
"1791-57",722.0,-29.04,13.830214,-10.978051,30.901531,2.741412,-9.024126,-1.397975,28.025488,-8.214555,-8.494571,-10.227821,5.0,-12.704348,8.0,837.0,14.443103,-8.070844
"4106-81",644.0,73.69,13.831649,-7.804644,-34.905874,33.201836,-8.753747,-1.222348,1.782482,-11.085314,-13.099492,-20.685942,4.0,-3.739686,6.0,697.0,-15.809292,11.315385
"1188-65",561.0,24.51,13.707087,-3.548724,-31.853629,-29.970351,4.64809,-1.100861,7.547948,-7.387636,-15.111896,-4.950764,4.0,-10.520957,6.0,772.0,5.62743,9.834207
"4248-97",378.0,24.77,13.930829,-9.050109,-19.32635,18.995543,-3.8529,-1.646872,-43.8651,"",-14.791205,5.806865,4.0,-21.089828,6.0,1007.0,12.886872,-1.33207
"1953-59",491.0,-4.58,13.411117,-19.373248,-0.385138,-6.315778,-2.63378,"",40.75798,23.071614,-8.052141,-12.703559,3.0,-2.846639,5.0,731.0,-45.769397,-2.435262
"8596-06",734.0,77.6,13.891095,-7.476479,-24.459512,-0.419045,-20.150996,-1.159977,9.302802,-7.913087,-9.350363,7.799309,4.0,-20.699115,5.0,734.0,6.709252,9.808157
"3809-22",754.0,56.02,13.612767,-6.577128,29.381598,16.072497,-2.856713,-1.592005,-26.492299,6.312406,-13.976367,9.772088,4.0,-18.612992,8.0,902.0,26.381582,6.909073
"9560-28",763.0,-9.24,12.59952,-6.958139,-28.384076,19.432333,10.110198,-1.076649,-2.699308,-30.483472,-14.165876,21.463345,5.0,-10.364135,5.0,917.0,50.889724,-12.959823
"2384-27",555.0,-18.96,13.385383,-4.992336,27.954381,-34.292837,3.944523,-1.41628,-5.97812,-8.17651,-12.712877,1.985169,6.0,-0.686833,5.0,786.0,9.7936,4.362043
"4082-5",314.0,-35.94,14.171841,-6.817572,-7.616665,-0.393694,-1.152746,-1.81647,-6.851143,4.368698,-11.810831,-4.441673,4.0,-5.467472,5.0,801.0,8.96515,-5.018667
"6831-55",697.0,-1.43,14.891416,-4.271828,-16.315583,8.880932,-6.471673,-1.318045,17.981152,-20.96572,-10.124111,-12.478497,4.0,-8.378249,5.0,637.0,-30.950401,-2.162434
"9056-2",620.0,-41.51,13.127896,-13.05668,-38.873766,1.28094,19.597893,-1.94516,4.582498,-12.829863,-15.902298,-0.671334,5.0,-4.690722,6.0,861.0,-27.530531,0.437752
"7458-88",470.0,-14.17,14.632016,3.666949,-56.362545,21.215388,-19.420897,-1.764081,-1.214363,-20.239756,-14.740891,-16.0474,5.0,-10.712855,6.0,946.0,38.54991,-3.649551
"9513-93",565.0,-46.54,13.262416,-12.886839,-5.565443,3.564447,-12.70713,-1.115517,24.720081,-1.031434,-6.882406,"",4.0,-17.347477,6.0,910.0,-40.062018,-13.853672
"5898-83",564.0,-80.64,14.41962,-10.729927,-50.922749,33.932129,-19.378995,-1.434297,-8.629046,0.093777,-12.550816,-6.966466,4.0,-11.196881,7.0,607.0,-37.836333,-5.949258
"7653-36",818.0,89.05,12.195399,-9.053588,-64.633374,26.117069,12.504566,-1.807262,5.45863,-13.485221,-6.172116,27.048157,5.0,-19.749949,7.0,899.0,-6.555412,-3.587606
"1084-12",492.0,-60.44,13.305601,-7.745074,22.22488,-3.698627,-13.495375,-1.187343,-12.601618,5.33,-15.802446,3.772803,6.0,-9.577681,7.0,633.0,13.629816,-1.157222
"9182-32",635.0,124.25,13.520231,-21.011272,-13.245704,-2.570434,4.450494,-1.332977,-15.691631,-2.87111,-16.759199,-0.726797,3.0,-6.198316,5.0,881.0,-13.505814,-5.037214
"1984-21",644.0,-35.41,13.985038,3.617014,-44.13724,-0.185491,14.567417,-1.404732,-4.460095,-3.288594,-15.011594,-10.949193,6.0,-8.864593,6.0,773.0,-82.932456,-5.662645
"3774-2",595.0,-19.72,14.099993,-4.047174,3.818207,3.251655,-11.250309,-1.378566,-19.742649,-7.250714,-14.705867,-10.214398,6.0,-11.215844,4.0,591.0,26.944379,-4.276942
"8441-87",805.0,44.91,12.936183,-28.48278,13.174698,-6.202892,-24.062738,-1.786425,-7.366097,-7.070132,-8.98609,-10.190828,4.0,-14.245028,8.0,916.0,26.039709,-12.92798
"8737-91",499.0,8.7,14.224431,1.673244,-8.244893,27.077897,7.722216,-1.932309,-4.430519,-11.80609,-7.90416,0.769768,4.0,-10.370339,5.0,514.0,-11.600336,-5.750456
"8667-0",429.0,1.66,12.926655,-12.962774,-24.516467,1.899153,3.079088,-1.077811,-6.58681,-24.45616,-19.375129,-2.477,4.0,-9.510105,8.0,780.0,-19.68243,-13.06766
"2753-30",595.0,104.32,13.96806,-14.913253,-18.146312,35.46729,-1.791571,-1.419572,53.216329,-19.249955,-10.493802,13.120094,6.0,-12.276743,7.0,642.0,16.826613,-8.851485
"4862-51",753.0,-8.94,13.233276,10.594349,-22.537499,-27.827686,-18.202803,-2.05705,-5.117302,15.609008,-9.91581,-14.126462,3.0,-8.37276,4.0,549.0,-7.12412,-5.071506
"4672-86",244.0,-159.79,14.416499,-5.877918,43.010829,21.337713,23.679779,-1.200084,-12.761905,-0.485068,-10.740344,0.965826,5.0,-15.736336,7.0,928.0,-12.514104,-11.053539
"1296-41",270.0,63.73,15.251549,-15.292658,-22.783401,21.91909,14.647455,-1.625276,-0.679385,-7.795345,-12.088149,-0.64899,4.0,0.519644,4.0,909.0,-6.516815,-0.733075
"8921-11",571.0,-46.47,13.977933,-9.261869,-53.979054,28.415405,11.504891,-1.258215,-10.063307,-23.860604,-8.535299,-12.694768,5.0,-21.61901,5.0,654.0,-20.767265,-3.184451
"5096-39",473.0,1.57,13.320816,5.575312,-24.245954,10.363204,-15.125245,-1.38591,20.70756,-27.518108,"",-8.02563,5.0,-13.69147,4.0,654.0,-23.589813,1.209731
"4788-07",620.0,-114.04,14.617725,-0.791953,-10.862767,1.085813,-19.264876,-1.733113,8.444111,14.977458,-8.305039,-8.84505,4.0,-18.951663,3.0,770.0,-16.771616,-2.013689
"7948-93",599.0,20.75,13.689187,-3.455359,-20.405442,7.225176,21.032871,-1.252519,15.296345,15.712012,-11.478117,-8.322443,5.0,-11.217734,7.0,711.0,-65.051466,-11.466758
"7024-81",594.0,-60.75,13.385877,-16.074162,-3.109054,-10.120757,-15.58819,-0.697229,-7.357719,24.152561,-11.87608,-1.788927,4.0,-2.718936,6.0,594.0,5.327256,6.815316
"8421-86",641.0,-82.03,14.131887,6.710457,-46.835371,-14.526528,-9.27498,-1.592141,-2.858533,-7.740116,-7.903459,-7.44355,5.0,-12.120936,5.0,736.0,-1.449462,-6.66491
"1458-59",807.0,90.97,13.658538,4.937914,-17.727269,-6.000831,1.912492,-1.78437,13.342253,7.412279,-10.426778,-0.504357,4.0,-9.837344,6.0,603.0,-45.800913,-2.879937
"1267-68",544.0,-2.7,13.21743,5.905842,20.512952,-2.261027,16.883664,-1.379485,31.500299,-5.792119,-8.621714,-0.03715,4.0,-13.74865,5.0,727.0,-0.479239,-4.216046
"3284-15",479.0,131.22,12.732642,-7.605919,33.166213,-9.760641,26.962259,-1.763451,-8.043706,4.660315,-16.288277,0.106345,3.0,-8.833027,5.0,790.0,7.828495,2.282107
"5646-78",545.0,35.19,14.538745,-3.781835,-30.678272,-5.639132,16.333583,-0.952636,-4.851378,-6.61861,-13.84109,0.241099,3.0,-6.381259,8.0,1134.0,-16.486401,-0.33254
"1619-19",535.0,-17.18,13.889786,-25.0951,-49.773326,41.653798,-17.1405,-1.57112,-4.864925,-12.444346,-10.708472,-7.180901,5.0,-14.249378,4.0,779.0,-53.639004,-9.358776
"9293-8",445.0,-1.33,13.799873,-12.50791,8.610722,3.348164,-15.231091,-1.572139,-5.032105,21.016696,-10.901037,-10.183907,4.0,-14.48719,5.0,791.0,-17.535094,-9.22415
"6430-60",499.0,-102.31,14.04081,-23.276687,17.819802,19.296688,-12.857141,-1.393139,10.689762,-10.881948,-9.003879,7.037165,4.0,-9.868089,4.0,886.0,39.735315,-20.7102
"2208-19",753.0,10.01,12.596318,-7.097567,3.097892,9.328667,-16.733152,-1.303524,24.140085,-14.675522,-13.153359,14.350785,5.0,-7.363384,6.0,783.0,-9.01433,""
"2620-12",491.0,-23.93,14.676245,-18.921761,-36.912805,6.279369,14.419696,-1.972509,23.167694,9.041013,-12.065032,"",6.0,-21.416316,2.0,828.0,-8.613618,-12.805232
"9816-16",467.0,-92.22,13.38761,-8.85378,-24.422429,33.714832,1.448758,-1.435317,11.001162,-14.405825,-8.622843,-2.619317,4.0,-8.595746,6.0,548.0,-26.486782,1.41817
"8358-00",655.0,-22.52,13.098713,0.237823,1.974986,-0.503701,1.192687,-1.381115,14.374444,27.30764,-10.612212,-14.087943,4.0,-9.331481,5.0,822.0,41.925688,-9.667273
"5502-13",703.0,-9.58,14.409954,-11.026232,31.435866,-16.395523,-22.228441,-1.464262,27.032289,-2.545031,-7.463764,-2.102786,4.0,-8.415447,6.0,815.0,-19.094974,1.199411
"9224-12",592.0,-69.44,13.102096,-19.583942,10.901931,"",3.006447,-1.570405,24.241083,27.169324,-15.490907,-4.761551,4.0,-8.287526,4.0,783.0,3.010914,-0.829431
"2991-38",701.0,50.95,13.223087,-0.526704,47.581591,14.98686,-11.46016,-1.147268,34.161185,1.955543,-7.683438,-11.181575,4.0,-1.467401,7.0,622.0,-28.028431,-1.18568
"3160-32",609.0,-40.87,13.262427,-15.441113,-58.562862,34.027475,-8.166417,-1.386399,-18.765719,-17.515941,-10.836555,-14.955668,5.0,2.138571,6.0,761.0,-26.545547,-10.919759
"3067-77",487.0,17.22,13.75865,-11.680836,-56.860534,0.831732,-8.94191,-1.555929,-19.113215,-1.401776,-16.356253,-6.897961,5.0,-13.754367,5.0,850.0,-17.654305,-0.879687
"9554-50",671.0,-21.02,13.602447,-13.556007,-7.4616,5.296189,-35.585647,-1.484419,25.19034,15.542017,-13.15426,1.263737,4.0,-11.096974,6.0,580.0,-30.825009,2.205828
"9080-87",329.0,5.18,14.432591,-12.082896,41.869244,26.03609,-16.180228,-1.044817,-21.047855,-1.006632,-6.399034,-5.268856,5.0,-17.896867,5.0,932.0,12.172929,1.042572
