id,a00,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,a14,a15,a16,a17
1622-8,623.0,24.15,13.958827,6.053781,3.864256,-5.750626,-27.602108,-1.261807,3.206764,-24.023223,-11.057691,0.336212,5.0,-8.384812,4.0,689.0,28.293267,-14.835502
5877-88,591.0,-67.66,13.724261,-1.910289,35.429222,30.54171,-12.159973,-1.207402,19.635771,-33.947488,-9.597408,-11.480288,5.0,-10.857938,7.0,814.0,-29.893945,-0.029475
2478-45,555.0,19.55,13.976255,3.31594,31.621776,27.909562,-33.504493,-1.246855,-5.842007,-0.857531,-12.151841,4.484786,4.0,4.783192,4.0,920.0,23.547311,-6.632667
6597-94,222.0,68.41,13.914262,-4.827759,-15.015751,5.130626,-29.109554,-1.765657,-18.632903,-1.880166,-16.355598,-14.05581,5.0,-2.372323,4.0,793.0,-6.785721,7.221286
3897-99,695.0,45.34,13.738136,-0.722561,19.64112,-1.793632,0.966908,-1.636298,30.235162,-9.870727,-11.259572,,4.0,-13.399074,7.0,567.0,-45.305097,-5.772367
5094-12,431.0,-26.87,14.564682,7.097654,,43.228581,0.965013,-1.686643,4.231411,17.329247,-9.402948,-1.499731,3.0,-5.858264,6.0,897.0,-6.752637,-1.615026
9456-31,679.0,50.88,13.151235,-17.013272,17.058154,-0.612588,-13.789171,-0.573501,17.980175,-27.435624,-12.569621,10.359916,5.0,-7.53593,7.0,707.0,-49.528512,-5.113862
5123-60,724.0,6.86,13.950836,1.622955,-32.621504,7.156631,-7.178561,-1.537172,13.68746,10.191501,-11.050066,-12.235573,4.0,-14.386799,6.0,616.0,-25.019007,-3.908232
1824-93,596.0,-11.26,14.018303,5.3918,-0.628203,2.05729,-5.136307,-1.142875,-3.399768,14.139076,-12.097977,2.61602,5.0,-1.366564,6.0,600.0,-17.706699,5.611441
8046-09,527.0,-125.66,13.439364,-15.965826,20.381594,-1.179721,-14.14268,-1.487248,-0.535721,-6.886252,-15.70359,-14.967979,5.0,-16.280122,5.0,538.0,-14.101714,-7.835908
2561-63,331.0,1.86,13.083553,-11.503658,19.578084,-15.493155,-17.98706,-1.53641,-18.801289,4.180946,-15.746339,-9.730144,5.0,-6.798521,8.0,705.0,-7.23719,-6.504399
4535-79,515.0,5.42,13.314131,-2.747305,-6.282877,17.893951,5.387049,-1.843097,-16.07003,-12.191338,-13.370059,-7.699686,4.0,-10.922563,6.0,1071.0,2.831066,-14.911276
4369-65,487.0,-63.76,13.838035,2.751096,23.708621,-7.172725,-0.369363,-1.122666,13.653757,-4.591091,-9.614421,-1.174508,6.0,-1.003091,6.0,730.0,-17.364912,-13.502476
7305-95,248.0,-49.07,,-12.777091,22.202545,-19.62306,10.458671,-1.752601,0.77675,17.308701,-13.582472,-11.260871,4.0,-18.673708,7.0,1057.0,-25.044753,-2.164385
4853-19,521.0,8.78,14.113867,-0.616431,-7.192766,-65.587592,-15.57822,-1.319954,-21.663733,30.06636,-13.641838,0.626657,5.0,-6.489069,5.0,724.0,19.594435,-5.976786
5598-45,252.0,-89.15,14.479575,-5.972769,-26.418892,-3.454697,8.383674,-1.561154,-17.153872,-20.845291,-14.975405,-17.08429,4.0,-12.437415,3.0,662.0,8.131744,0.114605
5141-04,695.0,25.93,14.212268,-7.749816,-7.726846,46.68874,-31.948322,-1.608061,8.550723,-4.21442,-9.00954,-6.61132,5.0,-5.470262,7.0,490.0,39.681186,-11.292925
7738-37,463.0,30.88,14.149878,-14.272731,-35.759051,-9.603468,-16.369022,-1.636953,-19.640489,-5.150577,,-20.40702,5.0,-6.206173,7.0,832.0,-39.926038,
1555-81,562.0,-22.88,13.585225,-12.903046,18.693987,9.591125,-16.838503,-1.199567,-3.090787,-0.087287,-9.725684,-10.916335,4.0,-7.892825,4.0,885.0,36.036087,-6.742967
9752-83,565.0,-29.68,13.096001,-2.403356,-6.648941,-12.229015,-36.900264,-1.717788,-13.110898,-9.194533,-13.753661,-13.70431,4.0,-11.134556,7.0,629.0,-12.231263,-6.872932
5883-0,589.0,-38.22,13.415072,-18.141516,22.143309,13.18117,7.492418,-1.54802,26.421938,20.456315,-13.094629,-21.043706,4.0,-11.488329,7.0,902.0,25.994929,-11.315407
7200-71,364.0,-44.26,14.218668,-3.538072,0.205886,51.690875,-37.457059,-1.244122,9.742875,-16.093757,-10.988243,-0.431133,4.0,-4.267346,5.0,632.0,-44.00124,-7.846888
5926-30,504.0,-60.75,14.231208,-24.825635,-26.021888,2.147677,-37.451422,-1.549635,-8.204453,-0.021093,-11.85591,-14.883155,4.0,-7.937237,5.0,829.0,-45.732605,-10.161501
5525-66,741.0,-4.78,13.469827,-6.263512,69.678305,-7.022774,-28.351603,-1.247676,26.99518,0.478006,-11.457912,-6.245205,5.0,-19.012104,5.0,679.0,-45.633502,-4.323626
2292-21,617.0,55.49,14.625536,-9.543412,-18.970198,-8.951891,7.192174,-1.577961,8.525913,-22.904521,-4.690132,2.701816,3.0,-2.377895,7.0,1049.0,-8.04122,-3.694502
5733-60,662.0,50.45,13.54747,-14.191016,-33.886977,-5.389824,-13.751699,-1.296617,-30.931648,2.684654,-11.319151,-1.569557,3.0,-4.786535,7.0,427.0,-30.738142,-9.22139
4550-29,463.0,11.46,13.799211,-17.539908,-66.696774,7.001244,-21.770774,-1.45834,-9.808519,-8.558334,-11.643337,-5.734756,6.0,-10.941329,5.0,786.0,-16.072912,5.742554
9845-4,384.0,-59.48,13.614059,2.130182,32.5542,20.751678,-25.205467,-1.077633,-14.573999,-28.357959,-14.598083,-6.445215,5.0,-18.036329,7.0,835.0,-9.049595,-1.212165
1714-05,516.0,-35.89,13.637643,-8.523599,-16.717221,-1.880698,-9.246719,-1.780626,-6.897877,5.160105,-10.256366,-2.579786,4.0,-7.501526,5.0,636.0,-49.849057,-9.620823
1994-2,436.0,-36.7,13.618643,-9.124154,-48.36524,13.209788,-11.031151,-1.597105,2.83178,0.019771,-11.844607,-10.124065,4.0,-5.79438,5.0,759.0,-7.748198,-2.924201
1576-88,361.0,83.66,14.640308,-17.303208,-29.345703,8.247881,0.345369,-1.385405,-0.539604,-4.670158,-13.855252,-4.675357,4.0,-14.639121,7.0,796.0,-55.027986,-10.526868
1303-76,576.0,30.88,12.970271,-7.60101,-20.888893,1.451821,-22.901867,-1.449079,11.855212,-6.654448,-13.614286,22.463969,5.0,-16.280043,6.0,808.0,-1.167338,-4.287134
4391-75,782.0,-20.82,12.973289,-14.859999,25.455468,-4.81243,-9.25748,-1.353238,13.229411,2.822979,-10.812842,-16.146428,4.0,-16.715464,8.0,316.0,-26.127156,-10.19984
8240-58,316.0,-126.74,13.715366,2.153232,26.239236,-10.146309,-24.030746,-1.471974,3.007143,-25.62422,-16.917324,-0.721172,6.0,-16.475524,5.0,802.0,16.52977,2.232492
4348-58,467.0,-45.9,13.178501,-15.064002,4.130933,-6.030376,11.23009,-1.341589,-7.450011,-6.156179,-8.681514,-16.543264,5.0,-16.3662,6.0,733.0,-32.033857,-11.661025
3554-32,867.0,58.66,13.661414,-5.023694,2.130575,2.186411,,-1.60936,12.536283,-10.868994,-13.74217,-6.04673,6.0,-9.289624,6.0,709.0,-35.696978,0.100618
4348-56,450.0,-25.67,12.448185,-2.821014,-85.5026,75.101548,-17.778627,-1.461893,-17.427537,-5.320986,-8.961902,-5.637572,6.0,-5.832376,5.0,875.0,-8.041956,-7.734792
6466-73,550.0,17.71,13.990013,-16.817267,37.106347,-20.978761,-9.986375,-1.309868,34.791701,-1.356248,-10.339339,-14.883317,3.0,-3.260562,5.0,977.0,-3.966833,-3.600733
3073-78,392.0,1.75,14.11866,-18.922988,-66.743188,-4.655963,-11.179738,-1.568198,-6.003792,-19.11226,-15.895696,-3.410813,5.0,-4.419326,7.0,906.0,-57.537676,2.136404
5223-26,598.0,68.44,14.319416,-3.853195,9.877897,-10.636188,-28.707929,-1.523953,14.291757,-17.670636,-8.858891,6.230925,6.0,-18.287697,6.0,679.0,17.044499,-9.548251
7936-11,593.0,34.36,13.670019,-11.201313,40.187777,27.237773,-2.539131,-1.53306,8.260534,-5.049992,-11.011521,-4.080687,3.0,-4.059887,3.0,500.0,-23.010974,-4.710257
2137-57,457.0,72.46,14.478196,-25.155031,-32.596502,13.106942,15.887895,-1.66552,-27.797763,-13.502137,-10.841666,19.782223,4.0,-6.284606,3.0,736.0,20.831194,3.859541
6597-52,541.0,-57.19,14.358828,-7.151484,-9.140084,-22.874776,-9.382022,-1.575611,17.192953,0.4767,-12.335242,-1.607209,4.0,-9.884871,4.0,782.0,-0.510052,6.464499
3641-41,465.0,51.49,13.754337,-10.037641,-13.425075,22.765139,-38.959393,-1.312193,-22.267977,-9.799538,-16.53816,-7.374206,5.0,-9.540137,5.0,753.0,22.623936,5.204194
9417-36,770.0,-16.89,13.316408,-7.826957,48.100773,68.461212,-8.953198,-1.09049,9.30876,10.511006,-10.855188,-1.743403,5.0,-11.006145,8.0,604.0,-16.88767,-3.628524
1657-04,408.0,-15.52,13.064818,-9.054405,30.227479,28.802968,-3.461411,-1.287492,-11.552797,-17.396428,-13.3089,-3.861332,4.0,-14.459091,7.0,542.0,-5.758745,-9.248885
8575-54,275.0,-81.16,14.47144,-15.195874,-26.078389,38.281858,-0.553692,-1.624152,-4.564597,11.746087,-7.941574,-1.168791,3.0,-9.937653,7.0,891.0,-14.531713,-10.059245
8840-02,602.0,-106.37,12.859349,-6.808387,-17.733863,6.539736,-1.202313,-1.674088,23.464834,-5.613199,-12.399188,6.454134,4.0,-4.515854,5.0,880.0,-55.694586,-14.252742
4540-82,728.0,-64.0,13.400335,4.657344,8.511725,-4.338091,-9.353667,-1.452551,1.324528,-7.942861,-10.827557,10.38162,5.0,-7.258176,6.0,873.0,-0.823369,-1.918904
7859-04,458.0,7.98,13.949125,-2.447108,-34.036032,-0.162108,-10.575832,-1.549049,-4.692718,-20.335182,-15.215758,1.334506,3.0,-20.921544,6.0,861.0,-2.39418,-2.220443
7480-46,590.0,71.78,15.374272,-14.387611,-6.46161,-35.068717,-0.759359,-1.121504,24.501932,8.82272,-10.572461,7.265918,4.0,-5.239978,6.0,593.0,-87.713998,-5.087437
3419-69,494.0,-13.95,14.473344,-13.119994,24.264869,23.129168,-7.087965,-1.850079,-13.229193,-0.621749,-9.740283,-12.330089,4.0,-5.474417,5.0,927.0,-7.743551,-5.76816
8444-5,576.0,-20.54,13.879212,-16.202846,23.648939,10.934883,-5.288543,-1.63531,40.695986,-17.547744,-6.350227,2.47956,6.0,-9.930651,5.0,1196.0,-19.077865,0.279708
9677-69,658.0,69.83,14.567048,-13.734004,-17.000688,10.406455,-2.47091,-1.395124,-3.34755,-3.020037,-9.911366,-15.090984,5.0,-7.8963,5.0,1004.0,-40.981706,-5.183185
5919-98,354.0,-78.13,12.814436,-1.865227,15.857563,-4.650812,-8.997141,-1.01242,-39.162089,-0.00363,,-10.640695,4.0,-14.918034,5.0,606.0,-5.717465,-4.58143
2003-02,779.0,-9.69,13.200807,2.781718,39.714242,12.553734,-30.59674,-1.509593,26.319062,-7.522768,-12.569414,-11.302489,6.0,-13.850595,5.0,699.0,72.987738,-3.932055
5721-21,498.0,-40.48,13.591392,-15.559321,-23.839038,35.093566,22.733775,-1.878722,-4.589861,-5.142928,-13.785215,,6.0,-11.67272,7.0,688.0,-23.740429,-0.840795
2142-9,407.0,26.98,14.689198,-6.243511,-45.079468,-3.656751,-15.870512,-1.664073,-0.303198,2.142781,-13.743012,-20.024707,5.0,-1.891237,6.0,800.0,11.355181,-0.617406
6252-37,734.0,-4.4,13.960237,-5.716411,30.881952,-14.152385,-14.297604,-1.34678,40.623101,1.297153,-3.733145,-5.037084,5.0,-7.100363,6.0,842.0,-30.823443,-0.487512
8937-38,553.0,2.4,14.381183,-3.600266,-26.433588,12.004869,,-1.407911,39.762565,-1.340587,-15.207347,-0.075328,4.0,-3.652936,7.0,748.0,-22.425015,2.279388
7547-32,589.0,50.29,13.684529,-17.887252,20.814266,14.357655,-55.984084,-1.104139,7.440272,-13.375098,-9.398045,,4.0,-1.099213,7.0,716.0,-13.589719,0.56341
3379-65,346.0,-9.31,14.103887,-10.451953,-39.745595,-7.875061,-0.765841,-1.732109,16.406014,-10.051836,-14.534678,-3.276476,3.0,-13.249275,5.0,984.0,-32.422694,-9.65363
2338-93,507.0,27.99,13.887749,-15.021199,-39.503138,6.115693,10.414779,-1.553391,-3.217662,-7.747059,-12.572712,12.631623,5.0,-15.896359,5.0,600.0,-3.630544,-6.562592
6864-86,454.0,10.67,13.904455,-1.787286,-1.100085,36.20588,-2.337786,-0.976989,-23.306574,-23.458162,-13.264269,-8.972057,4.0,-18.605025,6.0,764.0,18.685165,-9.640961
5158-46,663.0,48.96,14.028907,0.757412,-23.190829,26.546652,12.57678,-1.364007,0.521898,-13.472283,-11.433274,8.703922,5.0,-14.898118,5.0,1105.0,47.968308,-2.53561
1621-52,579.0,-23.68,12.800402,-0.045503,40.939265,-16.204779,-23.824302,-1.006485,17.534289,-2.95617,-11.249661,9.284707,4.0,-5.939611,4.0,1222.0,-7.793041,-10.201146
8728-31,390.0,22.69,14.642668,-6.40897,-46.863347,-25.245754,-34.390879,-1.734967,18.66199,5.963986,-14.365513,-12.440239,4.0,-19.29748,6.0,1023.0,19.799923,-3.369337
1213-79,833.0,65.09,13.801347,2.077019,17.53613,2.951138,-13.821938,-1.117177,9.630112,12.849724,-13.617231,-8.523517,6.0,-3.158472,5.0,1062.0,57.812982,-5.076492
1542-23,543.0,-14.43,12.677675,-5.683533,7.861748,-25.125026,-33.355492,-1.282572,-7.916632,21.717638,-14.968131,-5.013402,6.0,-9.282842,6.0,552.0,-25.78139,-9.56759
5565-24,220.0,-67.51,13.923682,-0.284287,0.768056,-16.482818,-1.861281,-1.675746,0.619462,4.445712,-15.023408,-3.518299,5.0,-13.23255,6.0,631.0,-23.327257,-7.184652
7738-57,330.0,-17.67,14.593094,2.16606,-13.131105,31.265835,26.254332,-1.346309,20.713842,-6.175307,-9.650162,,4.0,-8.088957,5.0,1030.0,-3.519464,-4.872819
1811-43,550.0,73.91,14.083717,-0.340995,-31.010169,47.876901,-23.390785,-1.333661,17.2954,-23.373794,-10.512966,12.689215,5.0,-12.757793,5.0,596.0,-44.399447,-15.654281
5776-88,335.0,-59.11,14.609572,-1.167384,-9.163464,30.369311,-7.391448,-1.491505,10.267135,-27.319631,-6.933127,3.297924,4.0,0.542391,5.0,722.0,-25.319602,-7.997398
9887-08,440.0,-24.06,12.900539,-6.182968,50.005448,-13.718116,-12.246025,-1.266159,15.443407,9.312607,-12.366728,9.794776,3.0,-6.67813,6.0,816.0,15.57182,0.005814
3765-20,514.0,2.36,13.357498,-7.281559,-16.186523,33.898675,4.126579,-1.654319,-22.573735,-12.28962,-15.620598,18.834157,6.0,-8.507915,5.0,1185.0,19.729499,-5.088516
6610-47,470.0,-46.72,14.068939,-17.466504,44.477519,5.521315,-11.060026,-1.141914,6.140144,-5.876573,-13.231993,-9.862909,4.0,-11.573189,7.0,612.0,-57.497031,-3.120004
2704-22,471.0,-67.07,13.987975,-2.430022,-15.039859,-2.912647,1.03219,-1.652006,22.42184,-12.643899,-11.433205,-4.328037,4.0,-7.418462,5.0,696.0,-40.495735,1.485565
6124-40,561.0,88.92,13.575507,-27.050056,2.378598,-27.532588,-27.528725,-1.416811,2.724237,17.61188,-11.696836,-4.911564,5.0,-10.672361,5.0,849.0,-43.025507,-12.356465
8526-22,491.0,41.26,13.960676,-24.908958,-42.256437,6.931626,3.593014,-1.700478,24.664618,-15.544168,-11.632238,-19.41093,4.0,-12.234117,5.0,806.0,-50.52415,-9.9503
1648-15,573.0,-35.54,14.907088,6.552369,-37.721118,26.246788,3.274911,-1.648418,-9.948184,15.636231,-7.84563,-2.488382,3.0,-6.276129,7.0,970.0,18.970941,-1.917756
1779-22,461.0,-8.89,14.129782,-11.482386,-19.321979,42.728782,15.992927,-2.133398,6.967817,15.930529,-10.568859,-19.709709,4.0,-9.419365,5.0,828.0,25.656322,14.232474
2611-82,639.0,-42.28,14.483159,4.435944,10.745285,-9.899953,5.982538,-1.262176,69.964568,4.437532,-13.404958,-1.770493,3.0,-8.514714,5.0,676.0,-50.851809,6.093371
3883-36,607.0,-89.33,14.240245,-2.448343,19.662623,3.654151,-6.79262,-1.393856,12.838548,-23.008496,-10.882339,-23.283442,5.0,-14.982648,6.0,1018.0,12.710016,-2.986235
7987-92,390.0,16.22,13.423537,-21.20358,-20.989041,-12.376163,-18.497725,-1.588654,-14.323563,-21.128704,-9.999849,6.573029,4.0,-6.078397,6.0,496.0,-11.651543,
9543-89,520.0,-17.71,13.985675,-7.972675,-10.057258,11.891708,-2.527837,-1.46891,8.932884,-12.881239,-7.35341,-12.668305,5.0,-5.930412,6.0,802.0,1.678585,-5.737651
8538-19,525.0,35.63,14.039215,-0.831339,-34.074578,24.159064,-22.087366,-1.157215,-8.593093,,-13.924358,0.726329,4.0,-11.077405,6.0,864.0,56.155423,-15.678285
1291-24,717.0,84.97,,-2.369435,36.354705,-6.542877,-9.353993,-1.716393,32.055844,-20.935387,-9.048103,,4.0,-15.886817,6.0,961.0,30.207551,-6.528838
5065-52,596.0,-17.33,14.121228,-9.612728,8.293039,-19.405056,-32.489715,-1.268542,-7.704291,13.180844,-9.794725,-4.710112,5.0,-8.921134,6.0,664.0,-8.956668,-1.947375
2905-63,518.0,72.42,14.548532,-8.518872,-23.356206,-5.996263,-24.259919,-1.665385,11.8152,-19.143078,-11.725977,-3.991863,6.0,-5.060802,6.0,507.0,-44.420294,0.23221
4722-57,503.0,-15.55,13.882061,-6.54409,-12.054361,19.118178,-7.100151,-1.282371,-44.868892,-23.937758,-12.902824,12.410248,5.0,-9.39039,8.0,745.0,-4.738485,-5.356108
5932-5,809.0,46.15,,-8.129909,-24.469976,4.651086,-25.403929,-1.478819,19.323909,-12.734697,-5.190999,0.981839,6.0,-7.123108,6.0,700.0,51.993305,-5.694882
6333-54,452.0,-81.25,14.378341,-9.517518,27.768127,-2.737681,-1.147375,-1.554292,17.661062,-17.241922,-10.420685,16.013307,4.0,-11.462934,5.0,983.0,-0.622241,-1.896962
5253-8,546.0,-57.01,13.350168,-20.112984,-6.397901,34.460845,14.013222,-1.648168,1.947545,-25.945796,-12.83339,4.0544,5.0,-9.554508,7.0,907.0,-36.658885,0.004275
4023-38,514.0,-16.67,14.171254,-10.882155,-64.193382,-15.783074,,-1.838856,1.273145,-25.203494,-9.568843,8.082097,3.0,,5.0,545.0,29.582357,-20.602872
2203-64,627.0,-56.42,13.753836,5.501431,-45.276071,14.094382,-35.645791,-1.512107,-9.043385,-28.313763,-6.669636,-7.987714,3.0,-2.019679,7.0,810.0,-40.455156,9.182556
4414-29,272.0,137.15,13.232612,-20.495258,-24.266789,68.683164,-33.254599,-1.455651,-18.149305,-1.55477,-12.607128,-15.639397,4.0,-13.431066,7.0,466.0,-8.171551,-10.731073
8035-30,703.0,77.21,14.670491,-19.511739,-36.867101,46.230212,9.670831,-1.700362,3.373998,-19.12633,-11.68945,10.467814,5.0,-15.283059,7.0,1110.0,6.943202,-1.108525
1035-88,841.0,39.22,14.06624,-22.316531,55.295517,-16.276185,-31.921762,-1.425368,28.289363,-1.330542,-6.33525,-24.601589,5.0,-7.040347,7.0,696.0,-38.78364,-2.767422
7966-64,614.0,-31.08,13.645727,-5.635133,-0.459792,21.384068,12.700013,-1.121093,14.682117,-23.078728,-11.507359,-9.770031,5.0,-6.808208,5.0,915.0,31.399668,-0.587006
2722-65,682.0,-93.59,13.992996,-16.537753,56.229409,-30.762827,-26.401168,-1.320602,9.8623,-4.066703,-9.849737,-5.546539,4.0,-11.124587,6.0,573.0,-10.796267,9.930438
6217-17,641.0,96.74,13.084684,-11.346061,-37.726736,52.452307,14.834355,-1.550588,3.304883,-7.456033,-9.23693,4.25083,4.0,-1.059137,5.0,602.0,32.35752,-9.136974
2970-0,455.0,-22.07,12.428037,-18.279591,-4.711826,22.044523,9.254956,-1.518001,-2.737766,-0.096591,-11.294717,-11.634202,4.0,3.534323,6.0,604.0,10.515568,-2.892355
5991-06,734.0,-9.83,14.635774,22.19938,-13.509605,23.997464,6.336644,-1.211719,-23.795886,-11.522638,-11.481281,-4.400399,5.0,-0.471732,4.0,847.0,-9.231358,-0.641403
6816-99,558.0,10.87,12.995772,,19.190292,26.050962,-2.174015,-1.182639,-1.63065,-14.699817,-13.548029,-27.846483,3.0,-23.459721,6.0,804.0,-15.340795,-15.074708
3495-99,561.0,65.11,13.916963,-13.864644,-16.431318,17.498545,-31.760323,-1.175319,-16.202081,,-9.122147,3.36557,5.0,-8.070663,7.0,784.0,-21.121553,1.236085
5821-8,503.0,-126.04,12.804869,-8.345581,-27.09139,13.731302,-7.833617,-1.130148,7.567677,-28.974668,-14.928241,1.188861,4.0,-14.962864,7.0,598.0,23.178453,-12.525188
5321-45,600.0,-105.38,13.646725,-13.882858,-6.331259,9.794824,4.480124,-1.254261,18.283504,13.789051,-6.682255,-3.450922,5.0,-5.793053,3.0,546.0,8.629113,-6.585776
6283-94,447.0,-81.83,13.934231,-18.379645,16.096722,-15.619815,9.24418,-1.637392,7.690117,-3.264527,-5.707897,-9.172207,4.0,-16.22306,3.0,747.0,53.11899,0.16685
6673-,468.0,-81.93,13.199976,5.386272,27.814023,40.690175,-36.716493,-1.076845,-18.848517,-11.733179,-10.836137,15.924478,5.0,-12.008107,5.0,843.0,-25.774051,-9.690344
9792-89,653.0,-23.23,13.106223,-13.290305,18.479367,12.319606,0.958438,-1.24946,1.811451,-5.188474,-10.823865,-2.464628,5.0,-22.132918,6.0,804.0,-6.880998,-8.813651
6956-66,553.0,-20.91,14.762312,-3.401736,-35.587321,-8.390332,-11.242069,-1.953569,19.294633,-23.188599,-9.533781,-0.292862,4.0,-10.197375,6.0,219.0,-20.132516,-13.954162
7995-66,504.0,-28.54,14.5222,-32.276367,-42.379181,2.684013,-9.056563,-1.693487,9.731677,-16.843679,-8.743424,1.983524,6.0,-8.415368,3.0,933.0,21.404172,-1.983213
2087-43,565.0,19.42,14.653726,-0.320046,,-23.300616,-4.858288,-1.454644,40.77762,,-13.703804,-0.025435,5.0,-10.687864,6.0,661.0,-57.665918,-6.52974
2542-73,690.0,16.41,13.417056,-4.365972,-23.72227,5.400548,-17.758564,-1.113798,15.58679,-20.393172,-13.366876,2.884384,5.0,-17.158832,8.0,735.0,-43.188875,-21.436114
9109-58,681.0,-2.74,13.684874,-10.091214,20.682737,-25.818568,-27.248285,-1.506424,35.307754,1.378948,-8.294144,14.514022,4.0,-5.871625,6.0,725.0,-43.10786,0.541605
3397-15,704.0,-48.52,13.192709,-8.677838,11.602301,0.942741,-30.370183,-0.895187,24.864222,-4.990935,-8.480426,14.063238,3.0,-13.630112,7.0,470.0,-52.148692,-2.839539
9342-18,645.0,26.65,14.278037,-9.878263,10.161345,-25.437338,-35.730104,-1.409477,12.365964,8.498931,-9.60829,-11.308063,5.0,-12.475801,6.0,709.0,-5.738816,8.579291
7352-16,417.0,-81.34,14.982334,-1.772135,15.413987,1.4307,-26.099787,-1.306754,0.930515,-5.805202,-12.324594,1.293683,6.0,-10.402813,7.0,776.0,-4.239651,-4.237794
9383-78,303.0,-114.85,13.957299,-20.307696,0.083765,17.962562,-9.573625,-1.453599,-39.917691,-4.851942,-14.788274,1.942568,5.0,-2.305861,5.0,798.0,1.927613,-20.002722
7368-43,418.0,-13.85,13.363563,-26.628812,-23.322869,40.494336,-22.813835,-1.185198,-16.494472,-29.081895,-10.78245,-2.198688,5.0,-9.052554,5.0,830.0,-28.877578,0.319563
1101-15,412.0,8.17,13.036204,3.320283,-17.697251,27.874898,-3.076993,-1.29183,-14.011537,-8.44875,-15.862749,-9.820327,4.0,-3.809692,5.0,1077.0,-4.017731,6.094016
3719-70,376.0,-29.57,13.212827,-26.366231,-1.629667,14.677161,-13.950486,-1.314618,-10.786567,11.252478,-9.491115,1.583183,5.0,-1.82156,4.0,951.0,-26.163951,-9.617784
6969-91,755.0,51.32,14.040776,4.362216,-38.072636,16.928575,-16.992083,-1.990257,1.140651,-2.21562,-12.023618,-20.932646,4.0,-8.310338,5.0,745.0,-2.229506,-6.157296
6012-47,350.0,13.54,14.483286,-3.864294,-17.355017,36.176587,17.298927,-2.014454,-15.024203,-14.77672,-13.393237,-5.251163,6.0,-7.668701,7.0,1001.0,29.130776,-19.96213
4512-63,603.0,-19.89,13.47556,-1.235624,-16.030162,,-5.098537,-1.238844,-5.228812,-15.063764,-15.376915,2.533342,4.0,-8.081102,7.0,887.0,24.516469,-7.360045
1686-7,340.0,26.75,13.30716,-8.334535,-33.502195,1.741018,-28.65036,-1.800185,0.743817,12.496101,-13.504116,-2.851235,4.0,-7.373245,7.0,701.0,-9.440947,-3.44869
4735-8,515.0,-35.78,15.037422,4.506057,-56.085007,-0.781029,-2.912165,-1.59278,-14.2449,4.826526,-14.088315,-15.910341,4.0,-11.751967,6.0,595.0,-22.9091,12.933298
2624-35,1046.0,181.35,14.156693,-7.231421,-23.116385,-29.783925,-5.968991,-1.041188,42.335917,5.402736,-8.259807,-13.228795,4.0,-12.804331,8.0,795.0,3.146665,5.310384
3218-74,608.0,0.4,14.103062,-8.763913,10.032616,28.613577,-13.855901,-1.513512,-5.695355,-12.300182,-8.49737,-5.761185,5.0,-14.862262,4.0,576.0,10.030179,9.743112
4975-82,695.0,-12.61,13.33544,-7.980754,54.615019,13.604183,8.545082,-1.427693,20.980706,1.259615,-9.668122,-2.402571,6.0,-11.722321,7.0,972.0,10.720184,-9.022294
1793-47,601.0,-97.74,13.554943,-20.775374,1.660052,12.357632,3.708235,-1.65601,6.065752,-0.502313,-8.025711,-19.434965,4.0,-8.573517,5.0,928.0,-40.918012,-16.099856
2144-37,645.0,20.99,13.256617,-16.587756,18.961171,-3.360924,0.609236,-1.212892,-12.281212,-0.795305,-14.631276,-4.865408,5.0,-4.643954,7.0,938.0,18.347892,-6.010085
2359-74,452.0,-16.89,13.806913,-10.56276,-24.884557,-6.407258,-14.010923,-1.220829,19.84162,-18.969656,-13.752487,12.218608,4.0,-5.330947,6.0,916.0,-35.309239,3.050305
7759-84,246.0,-54.22,13.549211,-9.847834,0.841884,-14.535409,-18.552296,-1.609249,-25.66527,-36.749747,-10.562654,0.08963,7.0,-8.48823,7.0,1006.0,69.247755,1.760199
3813-47,493.0,14.52,12.746242,-4.626902,-13.676384,-4.112128,2.191252,-1.110552,13.991359,10.9256,-11.917737,-4.969146,6.0,-13.545838,6.0,778.0,-13.203978,-2.384353
8482-49,148.0,-114.3,13.773975,-10.308738,-4.036386,-3.492157,-10.670508,-1.633763,-48.053009,-7.199536,-11.137769,12.207012,5.0,-2.276021,5.0,657.0,-30.784408,-6.255821
9568-99,809.0,-2.75,14.048621,-10.47785,-11.758809,36.263226,-32.803192,-0.972554,29.33616,-3.164038,-6.153192,-6.041379,4.0,-12.177434,5.0,711.0,-26.325004,-0.79783
3899-74,452.0,104.18,14.49006,-4.685496,-69.696674,-3.358945,-6.807644,-1.635792,-63.015925,-20.232693,-14.803949,-7.242794,5.0,-15.007979,5.0,641.0,11.890532,-9.986342
7346-39,655.0,66.44,13.507373,-8.72087,-11.350829,7.84988,-25.622035,-1.217396,4.62989,-8.739255,-7.493389,-0.537872,5.0,-20.411812,6.0,764.0,,1.341992
5673-55,429.0,-26.79,14.324486,-10.762278,9.490575,30.455898,-11.158891,-1.771499,7.047979,-15.240944,-10.383431,9.707533,4.0,-19.622147,4.0,788.0,13.088586,-7.882637
1300-99,437.0,-148.8,13.903129,-11.550855,12.493014,3.02242,-27.491422,-1.430366,-11.459002,-7.593266,-16.239021,2.825884,5.0,-9.941591,5.0,551.0,-4.886241,
