"id","code","b00","b01","b02","b03","b04","b05","b06","b07","b08","b09","b10","b11","b12","b13","b14","b15","b16","b17","b18","b19","b20","b21","b22","b23","b24","b25","b26","b27","b28","b29","b30","b31","b32","b33","b34","b35","b36","b37","b38","b39","b40","b41","b42","b43","b44","b45","b46","b47","b48","b49","b50","b51","b52","b53","b54","b55","b56","b57","b58","zip"
"3175-0","1000009","$-386.89",23.192104,19.954137,69.247231,38.092913,-10.131081,8.298055,598.0,-5.791577,10.087905,-1.610643,7.774134,8.925916,4.0,8.0,8.495603,-5.228743,12.277942,-13.474917,-1.596211,2.827795,"Central",12.466059,-5.296644,5.260297,970.0,-6.853897,10.779782,-13.084187,6.508895,-19.177458,-3.274379,-8.086202,17.43,"Wednesday","0.0",9.613477,-0.336413,-1.646236,9.0,-5.0186,4.200409,-8.647927,-10.669341,0.876849,1.977697,7.257684,-1.903815,0.81,-14.206368,14.406224,-4.747717,-63.945642,-6.328493,19.90169,-9.730619,2.034141,5.716383,"jul","12042"
"4233-9","1000009","$470.23",-1.716461,-23.357671,-6.197482,14.674007,-2.591935,21.831297,567.0,1.004836,1.983471,-6.612219,-10.749402,-43.264337,6.0,5.0,-2.108333,-10.475213,-13.966304,-8.038391,-17.433317,30.794512,"Central",-35.104794,-0.614566,5.35984,796.0,-2.573658,9.98979,8.039084,-0.378086,-9.532361,12.806373,-17.352665,-37.36,"Wednesday","-0.0 %",11.712959,11.587584,-8.041246,5.0,-10.261728,-19.511568,-12.558483,-15.138699,-0.84531,-2.213594,15.037757,-8.943129,-1.51,2.348651,73.688939,6.761272,-39.649939,-25.510319,12.470003,-7.210357,0.567821,1.672712,"september","39898"
"1977-48","1000003","$-118.09",-34.152489,44.963124,36.981299,47.393541,-5.964011,18.775137,670.0,-4.010838,3.419759,5.557526,11.383953,39.937813,4.0,6.0,14.92937,-14.163286,10.503197,2.458476,-5.413135,-10.167086,"Central",62.383294,-4.118106,3.141018,1072.0,-15.978013,14.795606,-0.128404,0.890465,-10.573861,-27.168644,-8.897121,54.42,"thursday","0.0",15.499885,16.023472,-4.816705,6.0,1.78574,-6.674589,-18.502581,-10.713633,18.525455,35.575369,12.573802,-2.044036,100.87,-36.708057,36.157601,-4.220323,-27.85298,3.466788,-29.854937,-5.799291,-2.47574,2.721541,"Jun","37785"
"3875-9","1000002","$1741.38",-22.215794,-10.806073,55.846083,22.54899,-17.588934,16.651459,687.0,-8.505528,2.37674,-12.044506,6.74397,0.188505,5.0,6.0,-14.885858,-11.727993,8.389185,4.352479,19.284647,-11.96746,"Central",-19.011382,-7.161283,8.575824,975.0,-11.287692,10.644667,-5.428143,-4.65133,-12.113314,11.597275,-6.726314,48.86,"wednesday","0.01",21.862749,-70.096568,-26.482859,8.0,-0.286094,-1.387651,-14.742703,-12.444067,4.089014,26.860124,7.26089,-6.685728,-50.54,-4.165454,9.831412,-1.143215,5.545756,-5.173301,-13.894567,-11.967106,-2.126745,5.877492,"jul","36270"
"4630-50","1000009","$-1293.35",-34.654132,48.036988,-8.175571,42.503705,-13.755727,3.67341,622.0,-14.408419,2.451988,9.216446,-10.90402,-45.459068,5.0,6.0,-1.191043,-30.657875,-8.465607,-26.648271,-10.425237,-3.453387,"Central",-40.031688,-2.450878,2.006243,917.0,-6.929278,14.358346,0.282767,-0.833449,-19.567055,-12.176722,-11.219775,23.21,"Tuesday","0.02",-1.949233,31.27736,26.115828,7.0,-2.368404,-2.60165,-14.844673,-18.726223,7.038496,-24.848699,14.899147,-7.252183,0.65,20.678933,80.117673,7.318169,-45.723902,-6.418442,-15.208819,-6.87286,0.6192,8.034159,"jul","33249"
"4775-45","1000009","-1105.73",-16.825846,30.698553,11.041843,17.022541,-2.501545,7.998569,858.0,-10.891949,6.366749,7.309891,9.381539,37.386579,4.0,6.0,-0.889459,13.974696,-8.165116,11.687612,1.728046,-11.011207,"Central",-12.198734,-7.107516,4.056123,1087.0,-2.208572,10.483276,-10.017547,3.792634,-15.831776,27.649908,-14.359797,-71.04,"wed","-0.0%",5.443382,-10.25817,-27.75556,5.0,-2.706725,-23.31196,-12.446857,-16.693929,-6.707148,19.619663,12.532795,-12.866349,-30.09,-2.777854,-44.689951,-8.787232,-93.319037,-21.622985,21.739464,-12.032409,3.151795,9.770758,"Sep.","93209"
"2027-88","1000009","-436.43",7.683166,33.800828,45.297586,21.34379,-11.880294,7.754942,838.0,-11.18904,10.56049,2.773663,-0.360532,47.100288,6.0,6.0,21.156217,15.442166,-9.278328,-7.696324,-0.722091,55.114251,"Central",39.097708,-4.305457,9.683536,941.0,-6.128553,11.882517,1.336368,-0.955194,-18.287593,12.150776,-2.384821,-12.08,"thu","0.0",3.714078,21.347727,34.221797,4.0,1.297049,-26.106557,-14.098678,-10.860479,16.80949,16.39669,9.203659,-3.716659,2.41,-7.244606,33.853656,-1.808051,46.684095,-1.353577,9.834736,-9.321212,4.530797,5.440121,"apr","53251"
"7763-3","1000001","-675.07",-16.896838,67.071587,-11.232042,18.788849,-2.820959,17.979883,478.0,-16.364976,7.291251,7.596809,10.738647,29.140788,7.0,7.0,-11.133555,5.021047,3.046428,-9.215043,23.752483,19.377607,"Central",61.649519,-3.929372,3.530076,1055.0,-1.711133,11.324607,-0.678075,4.737192,-5.495343,-12.102266,0.759088,97.27,"Wed","-0.01%",23.019156,14.277836,-13.434533,6.0,-2.756406,9.647626,-16.720667,-20.721754,3.750543,17.818821,6.278159,-0.308214,126.4,-2.072433,39.368594,-7.524157,-83.63813,-7.027281,-70.302217,-13.591451,0.34892,10.818841,"jul","31403"
"7059-05","1000002","$-1666.85",28.411413,27.062364,66.549797,7.941824,-13.325198,13.593788,799.0,-5.72753,-3.419736,3.876346,4.53319,20.672416,6.0,8.0,-3.736716,-6.31189,-17.654818,-11.770531,20.84616,-18.888456,"Central",-37.738781,0.27575,2.85977,1125.0,-8.196291,10.683769,-1.104981,-3.100363,-10.037341,0.403258,-4.404824,-26.79,"Wed.","-0.01",8.352168,-5.260868,-19.988145,4.0,-4.276044,-9.035649,-15.599523,-12.316916,7.56916,-23.99881,20.446449,4.718603,-19.87,23.012674,38.324728,-3.909248,32.845684,-9.596824,42.656975,-12.999906,0.299621,7.851513,"August","03987"
"6468-01","1000001","$58.44",2.927116,-50.075736,3.523598,13.934067,-10.630087,5.66592,598.0,-5.343162,7.816836,12.675481,-3.240471,-15.778439,5.0,5.0,11.918574,-22.985364,-43.078729,-44.312777,-5.62831,21.067621,"Central",9.18316,-5.418806,-3.6919,828.0,-11.334509,11.463051,-8.270438,-7.009553,-2.90117,6.473567,-1.9788,-23.28,"Thursday","-0.01 %",11.458219,-1.251293,-15.757349,5.0,1.697271,2.930499,-15.167819,-13.578121,11.380639,24.308066,22.247202,-2.104726,44.09,-26.225739,15.369878,-2.987478,-58.371602,-2.657532,38.307886,-8.698777,2.995641,5.102459,"Aug.","89572"
"1384-76","1000003","$ 1232.13",11.13777,-42.249525,-7.327921,7.099059,-10.607198,10.625493,512.0,-8.998293,5.870088,1.511312,-4.409935,-22.474016,8.0,7.0,4.71017,16.566066,-34.588085,-14.102168,1.275684,-20.413034,"Central",8.596668,-4.818247,3.781095,940.0,-10.839873,11.867375,-0.078583,-1.264092,-18.845771,4.481135,-5.336442,2.7,"thu","-0.02",18.580345,-1.070604,-11.481163,7.0,-6.019173,16.391807,-14.383587,-6.715609,3.432293,-1.949444,3.486105,-7.767715,61.25,-27.496079,17.626904,-5.140954,-23.422014,-2.083738,44.111344,-10.988027,-0.407245,4.842258,"sep.","99999"
"9485-65","1000001","981.51",-7.161906,-16.461977,6.474216,15.139004,-18.193169,-0.704528,776.0,-6.542488,6.422983,18.182675,5.132308,-22.231068,7.0,6.0,9.788469,-2.154729,-3.411604,-17.760399,-23.544425,44.396285,"Central",14.594348,-6.875288,-1.847216,666.0,0.566931,15.160833,-15.587221,2.248034,-19.124704,23.361627,-3.923325,-29.13,"Wed.","-0.0",14.380741,-9.827995,-33.802267,5.0,-1.588237,0.122878,-9.697897,-9.75577,5.590575,43.42784,15.771789,-3.526175,21.64,-17.5815,-31.374572,-6.677155,-105.880131,-16.679168,-6.763698,-14.005065,4.172104,11.252781,"jul","63003"
"3604-6","1000009","-311.05",17.292564,-56.914985,-20.913119,15.587365,-11.093138,1.660595,520.0,-4.991142,3.289119,-6.065453,-0.800557,15.881379,4.0,7.0,-1.524976,-15.631294,6.025666,-6.805119,19.199287,38.270926,"Central",34.101902,-4.198915,8.088082,593.0,-6.253307,8.77211,-7.136262,-4.249549,-15.166359,-37.999115,-6.141179,1.44,"thu.","-0.02",17.050829,43.051124,-2.188623,6.0,-1.426751,-3.723643,-10.694934,-8.738815,5.698185,-6.585796,13.040409,5.471674,-18.21,-12.779306,24.36561,-6.655831,85.732339,-3.674266,35.242701,-6.310145,-1.397153,4.9377,"August","04871"
"2654-83","1000002","$1747.03",1.277429,29.740681,16.625235,14.862312,-12.636541,11.202354,632.0,-1.359548,9.710963,2.539697,12.430028,1.542529,5.0,7.0,19.540216,18.114851,52.823557,4.728314,-14.789709,14.802781,"East",-8.134563,-4.335775,3.816522,743.0,-8.186266,13.932033,-3.488181,4.231085,-2.759,-0.248007,-13.257471,1.02,"Wed","-0.01%",24.052265,-22.809683,-24.439261,9.0,1.563959,-13.07956,-10.364695,-6.580406,19.401008,16.129108,11.791632,-9.979902,-36.48,-20.222361,43.390451,-6.648323,5.826614,-11.961114,-121.894663,-11.485861,2.636268,3.707395,"May","04863"
"1020-75","1000002","$ 270.23",44.331461,-18.782739,-26.646547,-22.556774,-11.362208,26.436628,388.0,-1.195987,2.378013,-3.079938,4.494434,25.968734,7.0,5.0,-35.288505,4.141769,0.521812,16.945455,-8.084429,30.85643,"Central",-10.477995,-2.782729,10.098528,671.0,-8.032659,11.271199,-6.429791,5.28637,-26.644819,6.641835,0.295497,-17.3,"thu.","-0.0",18.344583,22.945256,-15.859429,7.0,-3.659782,-26.936149,-12.19749,-18.676944,10.842261,-17.073776,11.392274,-12.424288,-20.23,8.131287,49.790257,8.64101,18.46476,-25.481058,-39.022323,-4.303466,-1.76891,5.773695,"jun","07504"
"3865-55","1000002","$-923.78",8.874619,47.171951,-38.147223,27.779752,-20.743756,13.802704,650.0,2.625221,11.942998,12.430037,6.032178,-26.343669,6.0,5.0,-17.445202,-12.910488,1.555037,5.988139,11.227115,7.901433,"Central",65.731121,-1.902186,1.877233,527.0,-8.159215,12.874775,-22.841785,-5.77993,-11.528064,-7.628394,-11.050017,41.35,"Wed","0.0%",16.544614,67.591423,18.284008,8.0,1.84966,-37.231932,-15.246278,-5.089671,-0.542684,-14.520128,8.074329,-3.20908,-17.53,-19.510952,19.962148,14.728882,-27.002249,-18.600972,-15.948169,-9.039247,1.108251,6.755589,"Jun","58610"
"9331-14","1000003","$ 1723.87",-9.764228,-66.024928,-42.974831,37.448543,-17.780512,15.423694,598.0,-8.209512,7.886171,-1.297449,4.223516,1.142644,6.0,6.0,12.585742,3.968084,-25.182435,-18.005323,-12.02783,-15.004097,"Central",10.64809,-0.885702,3.417592,658.0,-4.805874,12.299595,-8.98823,-3.915261,-11.847776,15.118431,4.764164,-0.14,"thursday","-0.0%",17.034068,-39.550525,1.002168,5.0,0.490521,2.200688,-9.052736,-11.832567,7.662204,-5.796577,14.438441,-6.67579,-13.91,-28.327836,-23.523905,-7.210265,-2.63291,-7.924422,-8.715798,-6.730958,2.97292,12.585959,"jun","25795"
"1123-35","1000009","-752.91",20.916235,-18.91144,8.981459,8.082988,-7.763263,10.4501,540.0,-8.953624,9.778193,-0.769329,-7.595013,-4.547364,6.0,6.0,-19.254708,9.736437,-19.860779,11.05784,11.898356,-3.295076,"West",15.651936,-3.579439,5.374585,1099.0,-11.895008,11.726517,1.503589,1.423052,-13.940416,-10.633742,-15.31051,85.71,"wed","-0.01%",14.232025,22.449089,23.327914,6.0,1.554039,3.741974,-14.135526,-13.465257,7.497804,0.251372,10.703732,8.252487,22.29,-11.64316,41.752868,1.546903,26.695387,-2.040451,71.743596,-16.370168,4.594974,4.716881,"aug","79751"
"4461-99","1000002","1514.51",-18.832064,-5.042375,-40.805738,32.689897,-14.852788,-0.255145,745.0,-6.93639,6.825783,-2.593419,13.984549,-8.294518,4.0,7.0,-22.795063,38.635946,4.190704,-18.234228,-27.986154,36.534883,"Central",-29.144101,-2.529485,3.273048,225.0,-5.3117,14.067464,0.506391,2.778825,-9.046028,-1.963633,-11.390814,33.89,"Thursday","0.01%",10.924939,-44.765373,-14.371348,7.0,-1.663887,-10.836053,-5.106809,-17.327117,15.964981,-16.478026,13.277437,-12.28655,-52.45,17.045584,16.145268,-1.596666,61.14075,-19.184701,-63.419349,-19.38865,4.113844,9.838258,"May","06299"
"1685-53","1000001","2534.33",4.260536,-4.29095,38.121185,-13.649265,-13.658811,5.725529,488.0,0.497297,2.48441,-4.503995,1.909901,17.785448,4.0,5.0,8.825492,15.507641,7.10983,-6.870483,-15.11396,44.402947,"Central",-17.935885,-7.270034,5.738525,591.0,-3.076837,11.438081,-4.045809,1.762217,-11.751957,-6.686309,1.840604,15.85,"Thu.","0.01%",8.530965,-38.582233,-5.166815,6.0,0.327157,-21.348143,-7.093912,0.203004,22.825332,-9.781549,7.036837,-2.9124,-88.44,-18.075297,15.129697,-8.348795,39.782528,-10.338398,-92.547567,-13.505532,-6.97193,3.509078,"jul","32825"
"4335-83","1000002","129.06",-30.066211,30.295445,63.643988,2.733612,-12.953202,13.213245,581.0,-8.59189,7.663101,-1.309983,-1.519801,-8.420241,6.0,6.0,-5.123948,-11.313763,-21.794924,1.418069,21.957225,8.086529,"Central",-14.93195,-3.434652,3.444411,836.0,-6.634462,12.030599,-12.978345,-4.26665,-16.142078,11.141437,-5.951432,97.31,"wednesday","0.01",18.567174,-0.131884,-14.675443,6.0,3.41636,13.064477,-12.34809,-10.53373,8.140936,22.755033,2.891961,-10.316578,-9.05,11.446054,38.187696,0.883767,-8.654224,-8.051436,22.690314,-14.853554,0.300278,9.849149,"May","00000"
"8616-0","1000002","-925.16",11.707462,53.339519,11.714688,-30.805902,-6.21611,26.17285,858.0,-7.89299,3.671216,0.436798,-4.810338,-31.660128,5.0,6.0,-11.363984,-26.062823,2.574283,-13.58589,30.863042,12.735974,"Central",19.319939,-2.796975,2.899875,1065.0,-10.551281,12.474793,-0.81482,0.119069,-26.171376,15.069656,1.557822,26.78,"wednesday","0.01",12.938868,12.328007,-12.112275,4.0,-3.610154,16.261915,-16.139354,-7.120032,10.561846,11.38871,3.087098,-8.805093,-43.25,34.995676,1.685853,13.066966,32.801895,-9.635622,68.950635,-9.687478,4.95317,9.210045,"August","16682"
"6494-78","1000009","$-704.58",-42.932067,-21.755857,-51.673442,38.423694,-7.47035,12.610883,641.0,-7.198162,9.661268,-4.033628,0.194572,4.644884,6.0,8.0,-29.834536,15.7809,19.841549,16.574216,15.508741,24.219252,"Central",-17.452386,-4.071908,6.280749,649.0,-4.747688,12.889872,-14.158038,4.901852,-26.468775,5.530077,-5.268791,-5.99,"wednesday","-0.01",5.875034,14.231308,12.834457,6.0,-0.954698,3.987085,-11.09536,-18.026324,12.042798,-9.796413,3.285048,-8.010925,26.41,-0.329664,49.59259,2.289375,133.286021,-10.571671,96.368259,-10.863116,-1.276456,0.037581,"jul","44243"
"3259-62","1000003","543.84",-18.752738,11.38172,31.518535,-4.73628,-26.007778,13.395198,505.0,1.565989,-3.875096,0.172131,-5.723697,45.084517,5.0,6.0,-3.475381,-27.093254,6.664435,19.212128,-6.445786,32.317654,"Central",9.464473,-2.856533,3.36482,687.0,-4.667512,10.131033,-9.24994,0.115389,-10.037385,-2.210343,-12.737523,52.11,"Wednesday","-0.01",22.492277,29.048224,-13.022008,5.0,0.633127,2.379893,-13.817075,-16.907132,10.947984,-1.420993,3.117212,-6.478353,102.51,0.502498,32.582944,-5.67425,-7.436273,-9.824319,-7.721747,-12.989794,1.740358,4.12394,"jul","87404"
"8481-70","1000001","$ 1505.43",7.528334,18.128695,39.472553,14.906476,-14.088298,19.901233,526.0,-4.619845,7.356724,0.62848,14.176146,-22.290215,6.0,7.0,5.419768,6.615375,-3.878395,10.968602,-4.887366,28.024592,"Central",-38.274139,-5.563653,2.366254,770.0,-5.607299,12.554851,-6.269009,1.980183,-23.447576,-6.850424,-10.689989,56.78,"thu.","-0.0",13.029074,19.980355,0.178886,6.0,-0.017306,-23.126648,-12.732033,-13.050636,3.647747,9.746423,4.864172,-8.111015,4.51,-26.546899,15.812924,-7.05962,67.088546,-5.137197,28.533362,-11.480733,-6.422371,5.059714,"jun","67137"
"5833-31","1000003","$900.42",15.573847,31.914796,12.74221,-6.987663,-5.885479,11.247522,683.0,-1.64185,2.401302,-9.329397,6.283828,3.289121,8.0,6.0,20.19907,16.102219,9.142113,-6.668378,-6.101268,-12.306636,"Central",-44.42327,-7.494913,2.482664,845.0,-7.061922,11.448159,6.272874,-3.417103,-4.371935,16.710418,-2.488571,-3.21,"Wed","-0.01%",8.334361,-6.924757,1.366311,8.0,2.93669,-1.88767,-17.120335,-11.478093,6.660071,-19.573411,10.167689,-4.423817,46.14,-20.140405,-13.601584,-13.250737,20.561252,-8.339795,-30.788246,-11.437999,2.691385,7.255202,"jul","40095"
"6037-06","1000009","-432.66",12.967992,-69.005094,6.762831,-14.917184,-14.203339,20.626752,621.0,-7.221766,10.017884,5.091905,0.388968,17.108291,5.0,6.0,-6.852344,2.633385,-16.277181,-25.863703,3.009466,-29.173828,"Central",3.933757,-1.382919,4.65218,891.0,-10.056154,12.305291,-12.172043,-3.378574,-15.746403,16.160614,-4.398298,-21.3,"Thursday","-0.0 %",12.359332,1.788574,-10.778017,6.0,-0.722091,8.161256,-12.906662,-14.285657,4.867416,-8.415875,15.46145,-2.280112,-86.62,5.38092,38.225968,1.009161,-16.043051,-19.202516,-41.938128,-13.31955,3.840295,6.304889,"jun","38365"
"4671-05","1000009","-624.09",-29.551154,11.950173,64.977698,58.78506,-7.783789,6.361587,943.0,-3.05688,3.99912,12.505805,12.93129,2.03317,6.0,7.0,-14.894546,46.308817,-1.304618,-12.153604,-18.422589,9.475662,"Central",-2.71862,-2.48655,-0.385299,1131.0,-7.486305,16.018149,-0.80463,2.903426,-1.108286,-1.384488,-8.53257,-43.8,"Thu.","0.03",12.627668,-14.314606,20.320193,6.0,-5.238132,1.611639,-10.883579,-11.614844,10.202247,4.233953,9.625209,-0.827441,0.25,-12.187312,-3.755106,2.03535,39.550429,-4.200842,51.88856,-9.517889,-2.173654,9.558629,"jul","85341"
"8176-31","1000009","$-639.74",1.993953,-62.751451,-32.563938,-5.452039,-22.002412,1.156145,561.0,-2.975091,17.073036,-14.984958,2.250353,-1.053617,6.0,7.0,-4.665998,1.528893,14.614071,7.752735,-30.097558,17.315198,"Central",-8.513172,-2.379828,9.912399,814.0,-7.571516,11.568053,-6.561044,1.916156,2.629989,-20.925954,-5.937208,-62.97,"Wednesday","-0.0",8.127821,-4.157185,28.596228,6.0,-2.016437,-7.977361,-9.858081,-5.017742,-0.358625,-5.603031,15.849333,-7.278409,-162.01,5.287738,31.242582,-4.360969,85.979735,-7.745,55.333697,-16.156343,-1.098802,5.820826,"may","14924"
"6234-25","1000003","1822.11",28.241918,-31.056533,-24.731769,38.104597,-20.987031,18.322344,740.0,-1.228726,9.096169,6.894454,11.642349,3.215328,6.0,5.0,7.333376,18.498783,-18.800816,-1.205548,12.071901,15.686908,"Central",82.958834,-0.365522,1.226188,534.0,-0.017809,8.977522,-8.112652,-3.913409,-6.0644,42.143398,-15.441453,-1.01,"wed","0.0%",16.982822,-2.224466,-9.727319,6.0,-0.53615,3.105315,-12.489231,-13.694562,-0.263024,7.511851,14.235426,-10.25353,-3.67,41.127101,38.069428,3.910075,40.85868,-2.316765,-22.713905,-6.834396,-0.891801,10.404472,"May","71145"
"6688-46","1000008","$ -972.51",32.495893,-18.711613,-5.238312,38.813248,-6.883333,8.773362,743.0,1.482757,7.093585,3.904156,-6.228059,-33.865058,7.0,7.0,37.032984,-0.994132,32.709352,-16.640564,-1.579989,-13.622121,"West",73.144009,-7.228812,0.726307,913.0,-10.713952,10.390182,-1.554007,-2.400906,-18.449332,-15.546373,-19.033489,74.59,"Wed.","-0.0",9.109085,-13.136265,5.238557,8.0,-3.536614,-0.753208,-13.72748,-11.312115,3.40065,38.386575,3.870404,-16.070543,88.39,-4.357299,18.164635,-9.021414,103.873225,-8.731793,0.997705,-10.200811,-1.955791,7.100744,"sep","43988"
"3142-57","1000002","1648.19",-48.161426,40.12241,-45.920518,-6.181014,-9.885757,18.565556,727.0,-17.020385,11.764676,6.165304,4.566354,7.695045,6.0,6.0,6.785207,53.45976,-9.659703,-8.318167,-5.965614,38.355949,"Central",19.549164,-6.278117,2.493211,430.0,0.947159,9.842772,-11.328639,-1.245607,-10.379773,23.325475,-3.237033,72.93,"Wed.","0.02",7.602686,-16.529851,-8.880777,6.0,-3.666345,-13.795108,-8.361367,-8.762634,8.243157,-4.739935,5.505188,-8.580414,-22.05,-19.731674,1.044084,-3.613445,29.723129,-25.172365,-83.129213,-11.963747,5.03898,10.778893,"May","99999"
"7877-24","1000001","-121.17",58.296067,16.866712,6.893246,31.368171,-13.086523,7.791785,594.0,6.34581,2.829923,13.855033,3.937089,-42.211647,4.0,6.0,-5.885837,34.742801,6.97683,-25.366278,4.331059,31.808449,"Central",13.731778,-4.383928,8.706173,974.0,-10.279887,12.628566,-9.484769,-0.213832,-7.113111,15.85647,-2.964114,3.31,"Thu","0.01%",16.57481,17.769422,19.302682,5.0,-1.539609,-4.246132,-9.097217,-6.539336,4.815422,23.283335,13.809222,-11.511276,-61.06,-4.674993,-5.840758,-1.005079,78.042428,-13.285936,-7.141447,-8.236383,0.651105,5.061137,"jul","31443"
"4293-15","1000009","$-534.94",55.1478,37.607393,-60.371253,-4.836059,-10.717107,2.14553,543.0,-7.349002,6.73954,-7.537595,-3.271542,50.085571,5.0,7.0,-15.819043,0.91568,23.721867,-20.276567,-5.120493,-9.423577,"Central",13.193933,-4.631519,-1.260643,920.0,-8.059042,11.898615,-10.706411,3.224703,-18.085972,-7.291544,-1.992834,3.11,"thu","0.01",22.720646,14.766458,15.083317,7.0,1.621303,-10.18719,-15.322426,-11.971637,-7.242907,8.659955,15.435155,-14.381332,-5.23,41.468092,20.108646,1.200114,-10.437435,-20.736894,-17.734779,-5.142307,1.314427,7.120348,"June","52435"
"3629-89","1000001","$-1393.86",39.376648,-27.084536,0.130226,24.231643,-10.883647,20.757016,607.0,-3.893755,6.831447,11.210746,-21.086173,4.698271,6.0,7.0,9.92038,-33.04193,8.97928,-27.668679,-16.430683,21.944501,"Central",2.563265,-2.319598,5.272883,606.0,-11.687723,12.18329,-3.19337,-2.715532,-6.044766,0.162483,-0.711545,-31.96,"Thu","-0.02",20.00713,16.263126,-22.897946,5.0,-4.361112,5.950377,-15.969746,-15.731488,15.026998,-5.092731,8.931356,-12.256901,25.6,22.048196,-16.39262,2.57417,-5.324286,-0.848487,-96.378041,-7.395567,-1.243439,8.700412,"Jun","99999"
"2497-2","1000003","$2065.31",37.228802,18.4921,-110.15513,1.117645,-17.030186,14.729153,539.0,-4.308814,8.254971,16.186288,17.745107,-11.940896,6.0,6.0,-26.162765,19.191101,11.002334,17.281033,-4.874657,39.485696,"Central",-49.805969,-3.392124,-0.931941,398.0,-7.265889,11.179041,-6.118973,5.246388,-12.675616,0.08164,-1.351903,50.52,"wednesday","-0.01",27.584434,3.261682,-18.636558,6.0,4.135834,-25.488811,-13.86172,-7.538235,8.709932,-5.48014,14.761998,-12.085134,88.49,-1.18041,106.634785,-15.228386,36.641594,-4.877262,-70.345758,-8.013979,-4.716183,4.730573,"May","99999"
"2639-16","1000002","$ -1102.21",31.425087,-16.176133,-46.312877,12.15408,-10.272116,16.424172,616.0,1.292235,15.880078,-0.227861,-4.488855,42.877629,6.0,7.0,-16.109884,4.144511,4.154901,-29.168725,-1.658077,-38.000032,"Central",-15.639447,-2.63534,1.694372,649.0,-10.285141,12.074952,-13.837418,4.301713,-32.515517,-3.059117,-8.297095,98.33,"Wednesday","-0.0 %",21.805099,30.273089,-6.886272,6.0,-1.402997,-22.521963,-13.607673,-14.115537,3.864351,-11.018912,13.934076,-8.564239,-10.46,6.359765,51.896741,-4.588281,64.407765,-8.217169,-41.593767,-14.465634,0.711535,4.971459,"jun","94033"
"5698-48","1000001","-2357.64",55.156404,25.776845,-43.584015,-52.862521,-17.00553,2.561964,693.0,-11.402723,11.888273,12.163565,-2.210525,58.759591,5.0,7.0,-14.319465,-12.006467,-1.21894,-14.342916,31.66662,12.444392,"West",-10.330387,-8.084816,1.632858,1124.0,-7.932587,6.341754,-6.189493,2.220308,-24.714412,-20.102214,-9.141575,-7.5,"Wed.","-0.01",13.619359,62.715404,8.746305,6.0,-1.52342,-8.946763,-12.109024,-4.479133,-4.099803,1.185756,18.387936,-6.256612,-117.14,-15.027959,-14.545128,4.066969,0.844411,-27.015111,39.977617,-13.986636,-1.694527,5.86135,"jul","12540"
"7931-07","1000009","241.84",-17.703424,-3.455996,89.929462,15.443398,-11.205805,22.504638,508.0,-10.57678,10.16938,1.53133,-0.261183,-6.666816,4.0,8.0,10.011412,4.120748,-17.807193,-29.625787,-37.907663,48.530113,"Central",-9.651137,-6.761334,4.325584,878.0,-8.048251,12.941887,-14.567897,-3.492367,0.67531,-15.003839,-11.842243,81.11,"thu","0.02 %",15.275189,45.744075,23.157203,5.0,-3.786954,-43.92764,-11.199632,-13.317954,6.757718,2.908758,7.320829,-9.108093,-6.2,-60.581572,-44.994034,-8.580628,70.354543,-11.057371,1.841584,-13.843746,3.03955,5.786204,"April","00000"
"8624-03","1000003","$-280.1",55.800985,-48.851073,-1.564709,33.609519,-16.53432,1.802963,601.0,7.00897,12.425966,2.065645,18.868784,25.136972,3.0,6.0,16.890426,9.8563,-5.340752,-39.313834,-25.394404,-3.921737,"Central",59.263587,-3.787085,2.887156,914.0,-9.696186,11.446882,-17.117773,-8.232475,-8.71483,-1.809612,-7.333489,46.91,"wednesday","-0.0",11.303553,2.235369,3.556557,4.0,3.012468,-15.251474,-17.047734,-12.653665,13.617499,44.670544,14.598981,-8.484115,-3.86,9.532931,20.679286,-4.003006,0.755255,-16.68729,-59.471471,-14.379973,0.414296,3.95641,"jul","15964"
"6608-7","1000003","1544.53",9.567095,-30.530031,28.866635,53.66411,-6.129244,3.965715,573.0,-3.930744,2.02146,0.994456,4.009429,-51.582495,5.0,7.0,-6.351543,20.391238,-23.055554,-42.087541,-5.233927,24.240873,"Central",29.575176,-5.495819,6.496943,589.0,-2.276221,10.07657,-16.863681,0.304408,-9.667995,-30.121088,-0.050617,100.9,"Wednesday","-0.0 %",10.776714,-57.029593,-6.493036,7.0,-1.753404,-11.379221,-5.516437,-8.629447,8.273807,43.847346,18.493277,-12.656408,-17.98,-5.244364,-8.175807,-10.876101,14.224676,2.125226,14.851445,-9.814445,-1.945739,9.630599,"jul","78811"
"4393-71","1000009","$ 1197.26",8.730099,-55.773558,-56.991037,49.583083,-12.016219,13.131578,620.0,-6.213859,11.449597,6.011871,0.085648,-20.462588,4.0,4.0,-3.678412,13.839519,-19.060647,-29.330665,-14.688062,34.786729,"Central",33.83589,-2.928821,0.312912,540.0,-7.4201,13.507314,-12.360706,3.298119,-4.433496,-7.640452,-6.31171,60.22,"Wed.","-0.0",21.184108,-15.146941,13.837016,4.0,1.876378,-27.704677,-10.771292,-8.776748,1.972566,7.26869,17.583261,3.739672,25.3,16.610884,-23.135873,-8.84928,8.304893,-11.459708,-62.726433,-10.17904,2.296701,4.218482,"August","42759"
