id,y
8244-10,0
9347-26,0
8412-5,0
1290-22,0
9253-95,0
1594-42,0
7757-66,0
9767-27,0
8293-00,0
3070-76,0
1700-33,0
4767-97,1
3325-82,0
2856-38,0
2530-25,0
5471-31,0
6188-36,0
1770-87,0
3570-44,0
8794-98,0
1585-44,0
1781-30,0
5824-8,1
1269-93,0
2642-36,0
7860-98,0
2446-29,0
4392-59,0
6141-69,0
6280-56,0
2860-3,1
9704-90,0
3098-85,0
2971-96,0
7850-0,0
9413-47,0
6151-69,0
6935-98,0
8973-85,0
7013-00,0
4725-21,0
9771-86,0
2753-,0
2521-16,0
6408-7,0
8972-38,1
2553-98,0
9978-39,0
2860-10,0
2984-58,0
1723-38,0
3746-3,0
7599-13,0
9988-53,0
7254-09,0
8073-67,0
4366-78,0
6025-47,0
2530-13,0
8767-94,0
7655-62,0
4007-44,0
2386-38,0
1071-76,0
8023-02,0
7982-01,0
4180-2,0
7562-10,1
5758-45,0
6417-09,0
5769-31,0
4327-8,1
9346-84,0
6017-31,0
8027-,0
9371-49,0
9529-06,0
1449-42,1
5455-99,1
1290-99,0
8241-53,0
2894-24,1
2681-74,0
4905-55,0
1983-75,0
2100-10,0
7856-48,0
2714-3,0
2964-45,0
9981-96,0
7020-19,0
2524-50,0
5140-65,0
5226-6,0
8301-11,0
7995-38,0
4221-5,0
5332-4,0
6479-73,0
2035-91,0
6654-10,0
8580-30,0
7792-66,0
7933-93,0
1180-39,0
3608-19,0
1820-2,0
4958-91,1
6365-64,0
1186-73,0
7960-46,0
7107-37,0
3031-65,0
1836-52,1
5092-99,0
7274-93,0
7999-17,0
1367-40,0
5331-03,0
2215-70,0
3146-83,0
4407-02,0
5835-52,0
6903-46,0
2224-13,0
4773-9,0
4484-75,0
8209-14,0
5473-39,0
8358-60,0
9517-9,0
4733-83,0
8593-83,0
2293-95,0
2071-31,0
3375-21,0
6164-05,0
6956-66,0
6222-94,0
8969-8,0
1278-81,1
6207-73,0
2768-44,0
8163-49,0
3073-78,0
2927-13,0
4338-21,1
4580-80,0
7837-41,0
6592-31,0
3126-13,0
3712-84,0
8576-86,0
5130-47,0
9950-43,1
7115-01,0
1874-23,0
2251-32,1
8805-31,0
6873-82,0
5988-40,0
4985-01,0
9821-63,0
8846-02,0
5171-,0
1488-54,0
8234-50,0
8749-23,0
4919-54,0
7417-65,0
2190-86,0
4508-29,0
9388-62,0
8583-74,0
2605-80,0
9735-09,1
6166-22,0
1485-77,0
6249-94,0
8079-82,0
1325-46,0
4339-34,0
1158-08,0
1870-67,0
3597-88,1
1118-57,0
5052-2,0
3482-96,0
3370-56,0
1003-66,0
3771-5,0
5823-96,0
5610-73,0
8669-3,0
1225-72,0
5654-15,0
5253-8,0
6028-49,0
8472-79,0
4544-09,0
5101-51,0
4265-60,0
5362-45,0
5670-04,0
9157-5,0
1712-28,0
1423-43,0
4797-55,0
5654-40,0
4335-07,0
4183-03,0
9328-96,1
3362-51,0
5155-57,0
3316-7,0
1947-83,0
8967-,0
1966-12,0
7269-36,0
7024-36,0
1821-40,0
2910-05,0
6100-02,0
4217-33,0
2153-30,0
1434-54,0
5646-29,0
3483-4,0
9093-94,0
9030-84,0
5527-05,0
5814-10,0
6273-72,0
8523-67,0
4845-26,0
2593-01,0
8623-26,0
8701-48,0
1994-2,0
9597-87,0
8918-76,0
8958-72,0
7054-45,0
4980-1,0
3623-45,0
1308-29,0
5437-21,0
9925-29,0
9538-57,0
8979-10,0
6676-78,0
3449-8,0
3361-33,0
1371-64,0
1923-49,0
3759-28,0
5040-4,0
9165-98,0
3808-86,0
8800-61,0
2496-55,0
2829-41,0
8446-33,0
3773-51,0
4925-49,0
7195-87,0
5924-49,0
1675-90,0
6704-01,0
6147-,0
3873-77,0
6577-19,0
1827-81,0
8638-,0
7580-42,0
9648-2,0
6692-86,0
9351-48,0
9683-11,0
1564-25,1
3431-74,0
1058-87,0
6675-67,0
9569-71,0
2785-9,0
3828-99,1
2718-75,0
8198-53,0
1795-5,0
5521-64,0
4918-46,1
4735-8,0
9919-2,0
7839-60,0
4106-39,0
8418-29,0
7567-86,0
4066-83,0
2006-79,0
3996-74,1
8488-82,0
3292-86,0
6033-49,0
1803-73,0
6955-9,0
1182-94,0
7342-56,1
3486-05,0
2475-9,0
8884-89,0
9229-42,1
5572-97,0
2870-75,0
8961-75,0
5857-46,0
3335-16,0
6116-05,0
4570-92,0
7257-56,0
1109-44,0
9613-2,1
9620-42,0
1877-48,0
8050-89,0
6043-19,0
6642-05,0
9105-99,0
3640-12,0
3270-02,0
7184-12,0
4145-00,0
6050-19,1
9315-58,0
9119-49,0
9453-10,0
9436-37,1
4486-91,0
4736-21,0
5549-,0
9077-65,0
4141-42,0
4304-27,1
2992-59,0
6558-05,0
7268-52,1
6492-86,0
4664-36,0
4523-51,0
3761-29,0
3689-1,0
2707-05,1
9865-71,0
6928-87,0
5025-48,0
6948-72,0
7687-69,0
9867-68,0
9110-41,0
4457-56,0
4642-5,0
6216-76,0
9752-83,0
1297-95,0
2080-82,0
2903-86,0
2192-75,0
9979-50,0
1683-95,1
5488-38,1
5771-33,0
5670-19,0
3474-13,0
4306-38,0
4664-32,1
3332-16,0
4947-90,0
4521-30,0
5892-0,0
9881-29,0
8500-6,1
9041-23,0
9263-42,0
9801-82,0
3760-07,1
3418-88,0
6789-35,0
1088-26,0
6227-46,0
8521-06,1
8523-16,0
9817-18,0
3709-76,0
3866-13,1
8451-00,0
5029-16,0
5006-31,0
5772-96,0
7132-16,0
7633-71,0
1571-0,1
4979-43,0
5006-90,1
1167-45,0
3775-75,0
9208-48,0
2103-14,0
5252-71,0
5605-55,0
1051-3,1
7113-09,0
2542-74,0
9143-32,1
2409-6,0
2661-25,0
7346-39,1
6847-25,0
2166-92,0
3419-69,0
1184-0,0
7333-28,0
2485-44,0
9680-77,0
6093-70,0
8136-88,0
1758-57,0
1118-83,1
2481-,0
4154-58,0
3795-90,0
4129-83,0
6760-4,0
3554-32,0
7130-5,0
3134-80,0
4120-64,0
5687-94,0
7181-,0
8511-68,0
7127-5,0
6987-51,0
9969-,0
1811-20,0
2713-17,0
7886-25,0
3538-06,0
2917-9,0
8193-19,0
6010-8,0
9260-85,0
1141-32,0
4548-81,0
2029-11,0
8979-41,0
8433-55,0
9898-79,0
8033-44,0
9735-40,0
6115-21,0
1568-24,0
6177-,0
4815-51,0
2595-65,0
5790-93,0
1218-33,0
3731-87,0
3091-94,0
9264-4,0
3440-19,0
6388-78,0
6542-51,0
6508-64,0
9668-87,0
2142-53,0
9032-57,0
6569-06,0
5437-,0
4464-24,0
5001-77,0
6797-80,0
4308-41,0
1441-96,0
8788-62,0
7379-17,0
4660-00,0
3126-38,0
1451-90,0
3093-67,0
8394-38,0
2820-25,0
9469-,0
7775-41,0
1772-7,1
9525-35,0
6076-21,0
9275-31,0
5828-10,0
3776-10,0
2953-43,0
5477-68,0
7591-22,0
1793-90,0
3800-57,1
5328-32,0
2397-97,0
4257-89,0
4864-46,0
5670-93,0
8379-74,0
4641-99,0
9298-1,0
6908-07,0
4612-59,0
4074-58,0
4658-62,0
7235-73,0
8618-41,0
4999-36,0
7298-93,0
6422-96,0
7084-08,0
2656-83,0
1724-73,0
8750-08,1
9052-13,0
7223-3,0
6271-15,0
5893-19,0
7056-55,0
1458-86,0
9891-63,0
7079-46,0
2462-5,0
9021-9,1
4975-82,0
9779-27,0
3679-12,0
3476-39,1
6615-38,0
3345-12,0
8338-56,0
5563-13,0
2170-26,0
6867-9,0
5568-93,0
8127-94,0
1239-6,0
2685-90,0
3680-61,0
4707-21,0
6251-20,0
8537-72,0
5252-92,0
5918-61,0
6099-19,0
9564-16,0
2899-78,0
5981-59,0
1385-36,0
9191-91,0
6534-02,0
9123-39,0
6099-26,0
4657-51,0
9170-25,0
3583-57,0
9238-02,0
3695-22,1
5607-09,0
9032-61,0
5051-57,0
8770-24,0
8687-33,0
7975-59,0
5227-07,0
7738-5,0
3949-46,0
4548-49,0
7038-79,0
9386-82,0
6663-50,0
5513-39,0
7899-39,0
3092-89,0
6850-15,0
6033-00,0
7096-13,0
6586-41,1
6405-2,0
3117-34,0
2544-85,0
7417-50,0
4393-51,0
7013-64,0
2497-13,0
6418-07,0
4643-28,0
1565-1,0
4658-2,0
8635-83,0
6391-51,0
9436-8,0
9189-76,0
6913-62,0
5251-93,0
5057-29,0
8632-42,0
9910-71,0
2213-83,0
9767-08,1
7512-56,0
3621-82,0
6485-96,0
3769-37,0
9748-02,1
7361-49,0
4491-15,0
9815-04,0
3785-80,0
2774-04,0
7976-22,0
7387-47,0
3711-69,0
4864-89,0
6537-4,0
8601-3,0
8775-2,0
4368-48,0
9619-58,0
1963-42,0
8039-25,0
2257-28,0
1792-69,0
9787-,0
6543-82,0
1107-2,0
2076-53,0
2519-20,0
1598-44,0
1481-60,0
9839-30,0
9601-41,0
2437-61,0
1419-37,0
4176-68,0
5630-8,0
2602-17,0
5036-73,0
9795-18,0
3707-16,0
4470-74,1
3259-05,0
7801-23,0
5464-08,0
5106-70,0
9689-92,0
1780-77,0
2763-82,0
5094-03,0
8613-14,0
5020-12,0
6254-8,0
6154-98,0
1179-96,0
3782-83,0
6990-63,1
8933-74,0
1496-00,0
5729-06,0
7976-86,0
3793-26,0
5247-48,0
4049-37,0
7678-38,0
1807-68,0
2099-27,0
8438-80,0
8067-41,0
7750-33,1
3822-91,0
8112-48,0
3383-00,1
1983-56,0
9913-62,0
4965-72,1
4159-,0
7096-61,0
2634-9,0
4154-61,0
8247-64,0
4083-40,0
9243-67,0
3694-51,1
3612-40,0
8046-79,0
9250-58,0
6849-35,0
5360-6,0
5915-76,0
9147-05,0
3437-06,0
9600-12,0
7442-27,0
7935-43,0
9549-15,0
3218-14,0
5588-22,0
6028-01,0
8550-23,1
1392-57,0
2699-41,1
3451-75,0
1039-98,0
1027-82,1
6360-56,0
2105-84,0
3829-93,1
2587-40,0
1799-46,0
5834-18,1
8056-11,0
7840-41,0
4102-32,0
5289-08,0
2616-00,0
8214-34,0
9598-68,0
6447-9,0
2813-23,1
1144-40,0
5815-2,1
4951-2,0
2248-72,0
2043-56,0
1754-00,0
8699-72,0
8970-69,1
377-,0
3237-42,0
7434-73,0
1213-79,0
1485-4,0
8598-70,0
6324-73,0
4641-43,0
5714-04,0
4967-85,0
2590-23,0
7008-14,0
8320-74,0
2704-22,0
8828-82,0
8164-54,0
1497-81,0
9169-65,0
8845-,0
5475-32,0
1815-51,0
8415-07,0
9644-98,0
8620-32,0
4231-39,0
8888-53,0
4068-23,0
1399-03,0
6403-02,0
9607-21,0
7114-75,0
8083-79,0
4509-38,0
1319-47,0
6284-29,1
3207-17,0
7791-09,1
7555-35,0
8822-37,0
4201-28,0
1172-02,0
7478-82,1
1794-64,1
9758-76,0
5009-13,0
7180-38,0
4445-19,0
2161-60,1
4285-1,1
3410-24,0
4356-58,0
1973-43,0
4081-65,0
5330-71,0
6749-19,0
1497-82,0
9377-59,0
5981-21,0
7540-31,0
4069-22,0
9831-8,0
5935-8,0
2109-78,0
8220-46,1
7997-33,0
6646-54,0
5370-21,0
5963-17,0
5880-63,0
1867-61,0
8803-21,0
1103-64,0
9411-53,0
5521-72,0
1168-66,0
4419-69,0
4351-7,1
2960-06,0
2883-06,0
1897-62,0
3101-36,0
6383-5,0
5585-71,0
9980-94,0
3075-76,1
1579-17,0
7185-18,0
3712-3,0
9772-97,0
4692-69,0
2446-44,0
6630-08,0
7563-09,0
6441-58,0
4744-42,0
2892-39,0
7295-5,0
3450-29,0
5130-52,0
3816-10,0
2542-77,0
5591-78,0
3007-22,0
5133-89,0
7322-80,0
1571-06,0
8455-55,0
4363-89,0
4232-93,0
3208-07,0
3718-90,0
8268-16,0
1900-55,0
6600-44,0
8959-10,0
5379-85,0
5288-16,0
7229-54,1
8636-66,0
3542-59,0
8920-62,0
4038-14,0
2489-88,0
5163-57,1
1758-70,0
2306-72,0
3090-11,0
8319-57,0
1511-99,0
1363-37,0
5939-41,0
3810-64,0
1255-99,0
1351-5,0
9168-81,0
9783-83,0
5291-59,0
3782-92,0
8496-40,0
3579-4,0
8158-7,0
9642-9,1
7191-19,0
7312-59,0
2463-05,0
7255-91,0
6029-06,0
6570-42,0
5110-82,0
5009-10,0
4430-46,0
2619-16,0
3517-28,0
3795-35,0
7567-55,0
9536-16,0
7924-08,0
2532-69,0
4962-55,0
5880-99,0
4735-34,0
8123-9,0
4658-97,0
9830-53,0
1684-84,0
4722-57,0
9131-62,0
3654-30,1
1662-35,0
5024-35,0
3383-93,0
9011-86,0
4709-83,1
5308-54,0
1840-14,0
6623-14,0
9907-60,0
2712-43,0
8150-55,0
9216-6,0
4057-60,0
2237-54,0
3578-49,0
2092-96,0
6433-3,0
2608-73,1
1614-71,0
6700-50,0
7578-97,1
3062-39,0
4844-36,0
2440-84,0
8693-11,0
3570-40,0
2681-24,0
5105-21,0
3278-0,0
6619-42,0
4498-78,0
5837-62,0
8975-6,0
4096-93,0
6438-16,0
2252-39,0
4768-68,0
8699-50,0
2257-77,0
4667-19,1
4826-49,0
4517-91,0
2186-23,0
8471-39,0
4027-48,0
2943-85,0
4177-33,0
9062-33,0
2104-44,1
6326-21,0
4498-16,0
6654-89,0
5518-11,0
4489-35,0
6786-59,0
1361-75,0
5067-85,0
8271-65,1
3700-03,0
7694-39,0
7241-07,0
5574-76,0
6063-24,0
1548-42,0
4741-72,0
2667-86,0
7507-6,1
2733-04,0
2959-76,0
4775-65,0
7992-53,0
9871-74,0
8737-,0
6933-3,0
3804-9,0
6216-64,0
2115-91,0
3402-45,0
2690-36,0
4722-05,0
7323-12,1
4909-61,0
6551-19,0
4470-49,0
4745-1,0
7663-3,0
6545-74,0
8812-65,0
9167-52,0
6192-43,0
2571-54,0
8364-35,0
6931-04,0
1142-00,0
3144-31,0
1779-22,0
3005-,0
5952-94,0
1792-63,0
3544-04,0
3339-76,0
9007-45,0
4111-76,0
4717-11,0
1970-66,0
7146-6,0
3218-74,0
2564-55,0
1076-56,0
4925-48,0
8116-42,0
8983-11,0
9590-67,0
4989-85,0
9300-38,1
1711-08,0
1957-90,0
5024-51,0
9936-83,0
7045-7,0
2079-28,0
6402-54,0
2228-,0
2677-54,0
9652-34,0
2692-82,0
2067-44,0
2460-68,0
3664-33,0
3719-36,0
5858-74,0
2720-40,0
9479-70,0
2540-60,0
1837-09,0
2013-53,0
7794-49,0
7985-64,0
6290-12,0
8131-6,0
3505-08,0
4970-14,1
1288-69,0
1153-09,0
9059-35,0
4813-16,0
9675-78,0
6158-31,0
8012-67,0
3367-78,0
8384-61,0
3561-43,0
9935-91,0
6790-09,0
1838-14,0
3427-06,0
3450-84,0
4045-44,1
1955-20,0
6931-24,0
7295-52,0
1114-74,0
1288-,0
6614-50,0
8065-49,0
5097-78,0
2722-06,1
5819-7,0
6792-62,0
8696-59,0
2335-07,0
2984-02,1
5502-27,0
7063-69,1
9342-72,0
2985-73,0
5065-52,1
8973-79,0
2883-5,0
5273-23,1
2900-48,0
3050-05,0
2883-27,0
2514-76,0
9074-49,0
6396-52,1
5815-16,0
8479-67,0
8943-26,0
3726-64,0
7266-79,0
5184-47,0
4506-17,0
2799-38,0
2378-42,0
3398-76,1
5100-67,0
5031-60,0
2219-90,0
7458-81,0
7326-38,0
8012-07,0
9775-24,0
4163-12,0
6350-39,0
5932-93,0
5859-49,0
4642-31,0
4132-87,0
9862-8,0
9097-11,0
6824-05,0
8786-22,0
5312-47,0
9317-73,0
7963-71,0
4175-97,0
6187-15,0
9786-99,0
7863-49,0
8679-19,0
9458-24,0
5612-02,0
8156-66,0
7378-75,0
6329-79,0
3150-6,0
9130-49,0
5376-1,1
2602-87,0
3871-45,0
1768-1,1
1389-06,0
9031-66,1
7232-39,0
3586-99,0
8813-41,0
1165-96,0
2542-73,0
9973-19,0
9887-08,0
3657-86,1
6759-21,0
1991-79,1
6995-80,0
1511-68,0
4810-61,0
6721-9,0
6134-71,1
5478-35,0
2752-63,0
5660-09,0
2870-50,0
6649-40,0
6599-75,0
1789-17,0
8155-95,1
7699-62,0
4583-68,1
3005-06,1
4128-95,0
9875-32,0
8452-15,1
7888-05,0
8185-78,0
1066-67,0
4043-78,1
4380-17,0
4583-05,0
7074-48,0
1191-4,0
2427-15,0
1204-87,0
7775-91,0
1594-95,0
8443-90,0
6636-6,0
8864-90,0
5305-3,0
9595-63,0
6011-72,0
8781-11,0
7452-33,1
3250-,0
1486-2,0
5505-75,0
5624-82,0
1555-81,0
5194-36,0
5075-39,0
7940-89,0
5383-72,0
6875-37,0
8275-58,0
6806-07,0
4683-15,1
8495-31,0
4566-27,0
7262-96,0
8657-16,0
8126-51,0
8499-87,1
1098-25,0
2857-01,0
2253-00,0
6087-72,0
8721-92,1
3948-3,0
6918-1,0
1243-87,0
2107-20,0
6328-88,0
3069-05,0
4885-12,0
7806-65,0
1384-80,0
2421-4,0
4951-47,0
5467-22,0
7040-30,0
9264-7,0
9677-69,0
4333-25,0
5580-58,1
4862-81,0
6979-03,0
2192-49,0
8994-,0
4939-82,0
7182-05,0
3906-39,0
7136-78,0
2289-59,1
7439-53,0
1262-96,0
5084-73,0
5427-62,0
7592-82,1
6945-91,0
7634-48,0
7424-27,0
4035-95,0
5268-82,0
2888-69,1
8780-05,0
6288-62,0
7130-66,1
3478-09,0
9145-87,0
6915-44,0
3502-01,0
3050-00,0
6643-34,0
3016-23,0
3736-9,0
1279-59,0
4790-93,0
6861-58,1
7028-38,0
8715-6,1
5782-90,0
5359-6,0
6315-,0
3806-40,1
2115-49,0
9214-75,1
5406-36,0
2178-6,0
1753-54,0
9614-08,0
9010-01,1
7913-50,0
7669-51,0
8533-8,0
1277-43,0
2457-74,0
6331-41,0
2956-06,0
2624-35,0
6719-78,0
6879-33,0
7300-46,0
8216-82,0
2259-84,1
6323-29,0
1834-02,0
8868-86,0
5193-98,0
2730-29,1
3282-65,0
4859-59,0
1225-07,0
5642-35,0
4119-17,0
9772-58,0
3365-70,0
6227-94,0
1507-63,0
6098-53,0
5927-20,0
2448-31,0
4993-21,0
7796-80,0
5619-55,1
3323-46,0
3279-16,0
9279-30,0
2799-37,1
4760-45,0
6072-29,0
1023-92,0
1404-87,0
9101-36,0
2678-82,0
8774-87,0
3800-51,0
5251-,0
3974-99,0
1514-95,1
4618-4,0
2648-43,0
1901-30,1
6699-04,0
5400-59,1
9495-83,0
6497-29,0
8338-8,1
3558-85,0
8481-37,0
4618-19,0
3500-9,0
8445-43,0
7238-23,0
4130-94,0
3526-55,0
1985-35,0
3148-33,0
5937-66,1
2780-39,0
3704-52,0
1291-58,0
1534-29,0
3468-71,0
3216-04,0
6764-74,0
2060-42,0
2304-54,0
2176-03,0
7539-56,0
2423-04,0
2462-38,0
4377-3,0
6652-26,0
4782-2,0
4597-60,0
5439-59,0
6408-23,0
3233-55,1
3764-88,0
7814-93,0
3927-42,0
7695-00,0
2827-6,0
8367-38,0
1367-6,0
8750-13,0
7359-42,0
1854-72,0
1745-49,0
2178-24,0
8525-84,0
5850-,0
4339-58,0
8591-,0
7403-4,1
3721-4,0
2085-83,0
9475-16,0
9451-97,0
2415-62,0
5565-24,0
2351-95,0
6660-60,0
1422-55,0
1215-37,0
5154-90,0
8811-60,0
6591-56,0
6633-74,0
8882-22,0
9034-26,0
7951-83,0
4285-86,0
2833-26,0
7866-94,0
9257-67,0
1902-12,0
9122-72,0
8065-50,0
4892-04,1
7207-24,0
9383-60,0
7863-53,0
1982-4,0
9231-4,0
6714-03,0
3564-82,0
8963-69,0
8179-7,1
3453-41,0
5332-45,1
8975-97,0
4967-21,0
3160-18,0
6543-55,0
3982-79,0
5326-25,0
8132-96,0
2564-61,0
7394-60,0
6481-92,0
2927-03,0
3758-59,0
7263-22,0
9825-54,0
1266-40,1
7902-06,0
4375-00,1
7514-89,0
6627-47,0
4675-32,0
6991-54,0
5820-73,0
9979-8,0
3619-83,1
2668-36,0
6663-84,0
4410-98,1
8549-79,0
6127-17,0
3143-87,1
3378-98,0
8414-91,0
9469-97,0
9778-42,0
2691-09,0
5230-6,0
9136-85,0
5852-58,0
8334-18,0
7594-37,1
8850-12,0
2565-29,0
9343-,0
8911-64,0
9842-88,0
2788-18,0
5841-15,0
7349-1,0
3577-16,0
6014-84,0
5924-77,0
5437-13,0
8139-69,0
8542-19,0
9391-38,0
4203-5,0
1052-69,0
4691-36,0
2649-64,0
7912-4,0
3067-24,0
2178-01,0
7268-84,0
4027-3,0
4414-53,0
1785-49,0
4286-07,0
4519-99,0
1309-89,0
6335-45,1
4100-4,0
4573-75,0
5737-06,0
6932-90,0
2512-45,0
7615-35,0
4440-69,0
4043-81,0
7895-69,0
5049-57,0
3544-30,0
4986-59,0
1310-75,1
9473-1,1
6827-36,0
7879-05,0
4959-27,0
9701-84,0
4868-91,0
7043-09,0
3696-01,0
1991-93,0
4517-20,1
1121-49,0
4398-74,0
3400-64,0
9363-80,0
6648-48,1
2538-57,1
8588-4,0
9863-12,0
5721-21,0
8289-96,0
6004-10,0
5655-57,0
2063-72,1
3888-39,0
6393-54,0
6009-00,0
6074-40,0
9204-60,0
6873-03,0
3842-90,0
9982-83,0
3932-74,0
4570-41,0
9929-50,0
8171-89,0
5438-31,0
1126-39,0
9270-71,0
8825-82,0
2230-36,0
8851-87,0
3064-9,0
6347-11,1
6126-61,0
2507-22,1
1565-34,0
8645-60,0
2460-75,0
4048-38,0
3877-90,1
8953-37,0
2797-6,0
5210-60,0
7319-62,0
3125-72,1
4277-88,0
3524-10,0
8811-08,0
9692-60,0
6064-38,1
4981-47,0
1559-93,0
9581-60,0
3789-19,0
9406-16,0
5877-88,1
3174-48,0
6050-18,0
8819-45,0
3561-67,0
3176-41,0
6233-84,0
5009-29,1
8762-55,0
5457-42,0
9824-05,0
8303-45,0
9973-92,1
1726-89,0
3569-30,0
3036-19,0
9184-50,0
6289-3,0
7107-43,0
3951-41,1
2712-75,0
4033-73,0
3079-47,0
1642-31,0
8550-72,0
2803-98,0
5719-85,0
5377-34,0
1629-22,0
1508-53,0
9934-05,1
7388-41,0
1299-53,0
4756-71,0
5318-38,0
7800-50,0
4399-89,1
5433-55,0
3542-39,0
3623-37,1
5430-49,0
3900-91,0
4614-44,0
1575-32,1
9698-24,1
7965-,0
3344-03,1
9887-0,0
5789-65,1
3378-38,0
4031-11,0
1531-07,0
1699-25,0
5679-9,0
7911-49,0
5427-79,0
4470-95,0
9015-3,0
8445-62,0
2559-79,0
4042-36,1
1692-00,0
8901-59,0
2175-70,0
1770-0,0
2949-21,0
2013-31,0
7929-94,0
3964-57,0
6894-91,0
7063-23,0
4893-87,1
3938-78,0
4877-49,0
9604-43,0
3880-79,0
4343-88,0
2439-55,0
2542-63,0
3272-27,0
2147-69,0
8085-32,0
5619-99,1
2345-86,0
2268-76,0
4877-44,0
8829-84,0
2533-6,0
5088-56,0
6711-39,0
2444-64,0
6821-6,0
5707-04,0
5521-3,0
4677-84,0
6641-87,0
5707-28,0
7561-3,0
7540-1,0
1945-50,0
2008-81,0
5982-7,0
4887-78,0
1490-01,0
3190-51,0
9580-36,0
8817-05,0
3766-98,0
6610-47,0
1852-65,0
3535-79,0
4749-92,0
7650-17,0
9034-78,0
3786-09,0
8047-08,0
4636-66,1
7714-16,0
7792-96,0
6416-,0
5376-60,1
2706-93,0
2182-39,0
7627-34,0
2129-50,0
9340-84,0
1999-60,0
6818-71,0
2262-88,0
3725-49,0
7720-97,0
6509-32,0
2950-46,0
9234-15,1
2049-67,0
7124-50,0
2888-96,0
4341-44,0
3349-17,0
1065-1,0
1794-04,0
5333-15,0
1659-48,0
1087-47,1
2248-10,0
1265-10,0
2483-12,0
3718-09,0
2432-78,0
3071-74,0
4372-30,0
8887-71,1
5852-68,0
3642-74,0
8740-07,1
5591-17,0
1652-74,0
3781-33,0
7966-73,0
8429-44,0
8777-97,0
7573-7,0
1044-41,1
4821-76,0
8998-91,0
7934-96,0
9838-56,0
7386-00,0
6294-94,0
5440-00,0
3143-96,0
5189-47,0
3555-88,0
7143-67,0
6616-1,0
4847-73,0
1103-42,0
6960-09,0
1858-43,1
5366-77,0
1566-82,0
8242-04,0
8145-82,0
2417-90,0
3324-94,0
9838-35,0
6692-76,0
1608-89,0
7508-55,0
1429-11,0
5507-68,0
4818-97,0
3263-44,0
5939-04,0
1891-25,0
2891-63,0
3797-70,0
8976-4,0
5881-09,0
4438-0,0
8323-5,0
6609-74,0
8042-83,0
3432-46,0
2855-62,0
9701-11,0
2230-87,1
5676-84,0
8736-30,0
5272-49,1
5634-32,0
4065-31,0
4786-64,1
2603-06,1
5067-44,0
8664-98,0
5342-5,0
5810-07,0
4080-62,1
5150-9,0
7210-78,0
5028-23,0
1251-00,1
4183-15,0
4598-2,0
1792-58,0
4625-75,0
7466-3,1
7119-53,0
1672-29,0
8536-94,0
3451-70,0
9827-59,0
6449-0,0
9311-74,0
9839-91,0
6377-84,0
5837-55,0
5936-59,0
9854-75,0
9990-94,0
3876-42,0
1302-28,0
5852-09,0
6329-39,0
1784-61,0
6566-56,0
7240-70,0
3959-55,0
7520-44,0
2354-72,0
5851-67,0
4775-59,0
8157-53,0
8913-97,0
8760-89,1
4928-23,1
3113-01,0
5396-9,0
5325-43,0
6701-17,0
5040-66,0
1997-26,0
4733-97,0
9855-72,0
6390-24,0
5962-86,0
1041-01,0
1864-16,0
7718-44,0
4072-71,0
4538-76,0
5896-83,0
8684-28,0
7850-77,0
884-,0
2145-69,0
2657-83,0
9095-82,1
7132-33,1
9945-83,0
9987-68,0
9640-55,0
2622-55,0
3578-97,0
8989-89,1
4048-12,0
4222-35,0
3261-91,0
6378-38,0
6133-58,1
3802-86,0
8235-95,0
8301-85,0
7563-90,0
8361-68,1
2976-04,0
1583-66,0
1486-79,0
3183-57,0
8085-07,0
6719-9,0
1451-33,0
7880-40,0
9473-80,0
5360-30,0
5591-69,0
3065-29,0
9003-89,0
3326-15,0
5546-86,0
4993-8,0
5690-6,1
6172-04,0
9354-16,0
9813-30,0
5175-5,0
4911-94,0
6546-54,0
8570-68,0
5246-76,0
6283-94,1
7348-21,0
6673-,0
4293-25,0
3740-60,0
4444-1,0
2738-78,0
8138-7,0
5163-83,0
5360-65,0
7301-71,0
9674-35,0
3549-90,0
5813-99,0
7349-75,0
9893-65,0
7805-80,0
7539-45,0
9781-72,0
4757-26,1
2955-49,0
3040-13,0
1326-5,0
1770-69,0
8365-97,0
2978-24,0
4793-75,0
3737-47,0
7591-97,0
6753-14,0
4601-4,1
1592-61,0
8945-77,0
5300-34,0
2412-29,0
5286-51,0
7680-33,0
8592-58,0
1743-01,0
9436-66,0
4680-97,0
8064-83,0
7562-86,0
8997-63,1
6225-3,1
2292-21,1
8287-58,0
6900-72,0
8422-19,0
2281-15,0
2191-12,0
7454-90,0
8616-4,1
2361-12,1
4941-2,0
2979-27,1
6691-45,0
4218-87,1
8117-65,0
5144-55,0
2191-68,0
6594-0,0
8122-35,0
9005-19,0
3485-0,0
4054-66,0
9700-78,0
2248-68,0
3124-15,0
9993-02,1
3657-13,0
4684-34,0
9007-74,0
7126-29,0
8063-79,0
5948-99,0
8830-04,1
8811-01,1
8861-98,0
4038-12,0
3066-80,0
7114-98,0
4410-90,0
4467-42,0
7982-34,0
5117-57,0
5950-88,0
6190-83,0
6638-17,0
5739-76,0
1787-44,0
4726-38,0
9483-25,1
2290-2,0
5256-61,1
4550-29,0
3541-4,0
8796-31,0
7133-89,0
8316-7,0
7907-80,0
7547-28,0
8736-24,0
6554-08,0
6658-07,0
3204-45,0
6656-20,0
3847-92,0
1811-43,0
9850-86,1
5061-33,0
8485-8,0
7173-03,0
6137-91,0
8523-84,0
8217-47,0
5712-21,0
7143-2,1
3308-66,1
4088-7,1
